title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
Risk and return on long-lived tangible assets,"Assuming rational expectations, a specialization of Ross' Arbitrage Pricing Theory is used to obtain a simple securities market valuation formula when dividends follow linear stochastic processes. The implications of this model for the use of accounting data to measure risk and for capital budgeting are explored. A new measure of riskiness based on accounting data is derived, and the use of risk-adjusted discount rates is evaluated.",['Richard Schmalensee'],[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X8190012X,Journal of Financial Economics,1981,9,2
On the valuation of American call options on stocks with known dividends,"Both the Roll and the Geske equations for the valuation of the American call option on a stock with known dividends are incorrectly specified. This note presents the corrected valuation formula, explains the misspecifications and provides a numerical example.",['Robert E. Whaley'],[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X81900131,Journal of Financial Economics,1981,9,2
The consumption based asset pricing model,"Breeden's demonstration that Merton's multi-beta capital asset pricing model can be collapsed into a single-beta model where betas are computed with respect to aggregate consumption is an important theoretical advance. Nonetheless, Breeden's model retains many of the empirical problems that beset Merton's earlier version. In general the consumption betas will be nonstationary, so that the state variables must be observable for the model to be estimated.",['Bradford Cornell'],[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X81900222,Journal of Financial Economics,1981,9,1
A model of international asset pricing,"In this paper an intertemporal model of international asset pricing is constructed which admits differences in consumption opportunity sets across countries. It is shown that the real expected excess return on a risky asset is proportional to the covariance of the return of that asset with changes in the world real consumption rate. (World real consumption does not, in general, correspond to a basket of commodities consumed by all investors.) The model has no barriers to international investment, but it is compatible with empirical facts which contradict the predictions of earlier models and which seem to imply that asset markets are internationally segmented.",['RenéM. Stulz'],[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X81900052,Journal of Financial Economics,1981,9,4
Does the investment interest limitation explain the existence of dividends?,Miller and Scholes have shown that under certain conditions the Federal Income Tax taxes dividend income at a rate no higher than the rate on capital gains. Tabulations of actual 1977 tax returns show that the special circumstances under which this can occur apply to recipients of two and one half percent of dividend income and that no dominant role may therefore be ascribed to their hypothesis in the determination of corporate dividend policy.,['Daniel Feenberg'],[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X81900283,Journal of Financial Economics,1981,9,3
Assimilating earnings and split information,"Recent studies have implied that the capital market has become more efficient with respect to the announcements of stock splits and corporate earnings. This study calculated residual returns associated with these announcements and then tested, by time period (early and late years), for a between period difference. The results suggest that for certain earnings and split announcements the market is no more efficient than it has been in the past.","['William D. Nichols', 'Stewart L. Brown']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X81900313,Journal of Financial Economics,1981,9,3
Optimal dealer pricing under transactions and return uncertainty,"The paper examines the optimal behavior of a single dealer who is faced with a stochastic demand to trade (modeled by a continuous time Poisson jump process) and facing return risk on his stock and on the rest of his portfolio (modeled by diffusion processes). Using stochastic dynamic programming, we derive the optimal bid and ask prices that maximize the dealer's expected utility of terminal wealth as a function of the state in which he finds himself. The relationship of the bid and ask prices to inventory of the dealer, instantaneous variance of return, stochastic arrival of transactions and other variables is examined.","['Thomas Ho', 'Hans R. Stoll']",[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X81900209,Journal of Financial Economics,1981,9,1
Convertible calls and security returns,"The study examines the impact of convertible security calls on securityholder's wealth. On average common stock values fall by approximately two percent at the announcements of convertible debt calls, but common stockholder's wealth is unaffected by convertible preferred stock calls. These findings are consistent with a corporate tax effect. A small average decrease in firm value is also found at the announcements of convertible debt calls. The study raises, but leaves unanswered, the interesting question of what motivates managers to make capital structure decisions that reduce stockholder wealth and firm value.",['Wayne H. Mikkelson'],[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X81900271,Journal of Financial Economics,1981,9,3
"Risky debt, jump processes, and safety covenants",The usual assumptions in the continuous-time contingent claims pricing of risky debt are (1) the firm is in default only when the value of its remaining assets falls short of the currently due promised payment and (2) the firm value follows continuous diffusion-process dynamics. It is the joint relaxation of these two simplifying assumptions that motivate this paper in its study of the valuation of risky debt and safety covenants when the firm value follows (possibly) discontinuous sample paths. Explicit solutions are derived and compared to the work of Black and Cox (1976).,"['Scott P. Mason', 'Sudipto Bhattacharya']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X81900301,Journal of Financial Economics,1981,9,3
Information aggregation in a noisy rational expectations economy,"This paper analyzes a general equilibrium model of a competitive security market in which traders possess independent pieces of information about the return of a risky asset. Each trader conditions his estimate of the return both on his own private source of information and price, which in equilibrium serves as a ‘noisy’ aggregator of the total information observed by all traders. A closed-form characterization of the rational expectations equilibrium is presented. A counter-example to the existence of ‘fully revealing’ equilibrium is developed.","['Douglas W. Diamond', 'Robert E. Verrecchia']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X8190026X,Journal of Financial Economics,1981,9,3
