title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
Are lemons sold first? Dynamic signaling in the mortgage market,"A central result in the theory of adverse selection in asset markets is that informed sellers can signal quality and obtain higher prices by delaying trade. This paper provides some of the first evidence of a signaling mechanism through trade delays using the residential mortgage market as a laboratory. We find a strong relationship between mortgage performance and time to sale for privately securitized mortgages. Additionally, deals made up of more seasoned mortgages are sold at lower yields. These effects are strongest in the “Alt-A” segment of the market, where mortgages are often sold with incomplete hard information, and in cases where the originator and the issuer of mortgage-backed securities are not affiliated.","['Manuel Adelino', 'Kristopher Gerardi', 'Barney Hartman-Glaser']","['Mortgage markets', 'Asymmetric information', 'Signaling']",[],April,https://www.sciencedirect.com//science/article/pii/S0304405X18302575,Journal of Financial Economics,2019,132,1
Should Long-Term Investors Time Volatility?,"A long-term investor who ignores variation in volatility gives up the equivalent of 2.4% of wealth per year. This result holds for a wide range of parameters that are consistent with US stock market data, and it is robust to estimation uncertainty. We propose and test a new channel, the volatility composition channel, for how investment horizon interacts with volatility timing. Investors respond substantially less to volatility variation if the amount of mean reversion in returns disproportionally increases with volatility and also if mean reversion happens quickly. We find that these conditions are unlikely to hold in the data.","['Alan Moreira', 'Tyler Muir']","['Volatility', 'Portfolio choice', 'Market timing', 'Mean reversion']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X18302745,Journal of Financial Economics,2019,131,3
Average skewness matters,"Average skewness, which is the average of monthly skewness values across firms, performs well at predicting future market returns. This prediction still holds after controlling for the size or liquidity of the firms or for current business cycle conditions. Also, average skewness compares favorably with other economic and financial predictors of subsequent market returns. The asset allocation exercise based on predictive regressions also shows that average skewness generates superior performance.","['Eric Jondeau', 'Qunzi Zhang', 'Xiaoneng Zhu']","['Return predictability', 'Average skewness', 'Idiosyncratic skewness']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X19300571,Journal of Financial Economics,2019,134,1
The leverage effect and the basket-index put spread,"Benchmark models that exogenously specify equity dynamics cannot explain the large spread in prices between put options written on individual banks and options written on the bank index during the financial crisis. However, theory requires that asset dynamics be specified exogenously and that endogenously determined equity dynamics exhibit a “leverage effect” that increases put prices by fattening the left tail of the distribution. The leverage effect is larger for puts on individual stocks than for puts on the index, thus increasing the basket-index spread. Time-series and cross-sectional variation in the leverage effect explains option prices well.","['Jennie Bai', 'Robert S. Goldstein', 'Fan Yang']","['Leverage effect', 'Option price', 'Credit spread', 'Volatility']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X18302022,Journal of Financial Economics,2019,131,1
Policy externalities and banking integration,"Can policies directed at the banking sector in one jurisdiction spill over and affect real economic activity elsewhere? To investigate this question, I exploit changes in tax rates on bank profits across US states. Banks respond by reallocating small business lending to otherwise unaffected states. Moreover, counties in non-tax-changing states that have more exposure to treated banks experience greater changes in lending, which in turn impacts local employment. The findings demonstrate that policies aimed at the banking sector in one jurisdiction can impose externalities on other regions. Critically, financial linkages between regions serve as the transmission channel for these policy externalities.",['Michael Smolyansky'],"['Banks', 'Credit supply', 'Policy arbitrage', 'Small business lending', 'Taxation']",[],June,https://www.sciencedirect.com//science/article/pii/S0304405X1830309X,Journal of Financial Economics,2019,132,3
The use of credit default swaps by bond mutual funds: Liquidity provision and counterparty risk,"Corporate bond mutual funds increased their selling of credit protection in the credit default swaps (CDS) market during the 2007–2008 financial crisis. This trading activity was primarily in multi-name CDS, greater among larger and established funds, and directed toward counterparty dealers in financial distress. Funds that sold credit protection during the crisis experienced greater credit market risk and superior post-crisis performance, consistent with higher expected returns from liquidity provision. Funds using Lehman Brothers as a counterparty experienced abnormal outflows and returns of –2% immediately following Lehman's bankruptcy, suggesting that funds’ opportunistic trading in CDS exposed investors to counterparty risk.","['George O. Aragon', 'Lei Li', 'Jun ‘QJ’ Qian']","['Bond funds', 'Credit default swaps', 'Crisis', 'Liquidity provision', 'Counterparty risk']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X18302010,Journal of Financial Economics,2019,131,1
Corporate leverage and employees’ rights in bankruptcy,"Corporate leverage responds differently to employees’ rights in bankruptcy depending on whether it is driven by strategic concerns in wage bargaining or by credit constraints. Using novel data on employees’ rights in bankruptcy, we estimate their impact on leverage, exploiting time-series, cross-country, and firm-level variation in the data. For financially unconstrained firms, results accord with the strategic debt model: leverage increases more in response to rises in corporate property values or profitability if employees have strong seniority in liquidation and weak rights in restructuring. Instead, in financially constrained firms leverage responds less to these shocks if employees have stronger seniority.","['Andrew Ellul', 'Marco Pagano']","['Workers’ rights', 'Bankruptcy', 'Seniority', 'Leverage', 'Wage bargaining']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X19301163,Journal of Financial Economics,2019,133,3
Shareholder bargaining power and the emergence of empty creditors,"Credit default swaps (CDSs) can create empty creditors who potentially force borrowers into inefficient bankruptcy but also reduce shareholders’ incentives to default strategically. We show theoretically and empirically that the presence and the effects of empty creditors on firm outcomes depend on the distribution of bargaining power among claimholders. If creditors would face powerful shareholders in debt renegotiation, firms are more likely to face the empty creditor problem. The empirical evidence confirms that more CDS insurance is written on firms with strong shareholders and that CDSs increase the bankruptcy risk of these same firms. The ensuing effect on firm value is negative.","['Stefano Colonnello', 'Matthias Efing', 'Francesca Zucchi']","['Empty creditors', 'Credit default swaps', 'Bargaining power', 'Real effects of financial markets']",[],November,https://www.sciencedirect.com//science/article/pii/S0304405X19300868,Journal of Financial Economics,2019,134,2
How do valuations impact outcomes of asset sales with heterogeneous bidders?,"Differences among bidder type-specific outcomes of asset sales are theoretically related to differences in bidders’ valuations and participation. The lead application to quantify these relations is takeover auctions: bidders are classified into strategic and financial, and bids are available. I structurally estimate valuations from all bids. The positive difference in premiums between strategic and financial acquirers is driven by the difference in dispersions of valuations (e.g., strategic bidders’ synergies are more dispersed) and the set of auction participants. The difference in average valuations is relatively unimportant. My approach can help explain outcomes of asset sales, even in settings with limited bidder data.",['Alexander S. Gorbenko'],"['Mergers and acquisitions', 'Takeover auctions', 'Strategic bidders', 'Financial bidders', 'Takeover premiums']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X18302083,Journal of Financial Economics,2019,131,1
Should retail investors’ leverage be limited?,"Does the provision of leverage to retail traders improve market quality or facilitate socially inefficient speculation that enriches financial intermediaries? We evaluate the effects of 2010 regulations that cap leverage in the U.S. retail foreign exchange market. Using three unique data sets and a difference-in-differences approach, we document that the leverage-constraint reduces trading volume by 23%, alleviates high-leverage traders’ losses by 40%, and reduces brokerages’ operating capital by 25%. Yet, the policy does not affect the relative bid-ask prices charged by the brokerages. These results suggest the policy improves belief-neutral social welfare without reducing market liquidity.","['Rawley Heimer', 'Alp Simsek']","['Leverage restriction policy', 'Foreign exchange market', 'Retail trading', 'Speculation', 'Consumer financial protection']",[],June,https://www.sciencedirect.com//science/article/pii/S0304405X18303076,Journal of Financial Economics,2019,132,3
