title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
Are hedge fund managers systematically misreporting? Or not?,"A discontinuity, or kink, at zero in the hedge fund net return distribution has been interpreted as evidence of managers manipulating returns to avoid showing small losses. Instead, we propose alternative explanations for this phenomenon. In particular, we show that incentive fees can mechanistically create a kink in the net return distribution. This mechanism accounts for almost the entire kink observed in the large, liquid Long-Short Equity style. Furthermore, we show that asset illiquidity and the bounding of yields at zero can generate distribution discontinuities as well. Therefore, we conclude that the observed hedge fund return discontinuities are not direct proof of manipulation.","['Philippe Jorion', 'Christopher Schwarz']","['Hedge funds', 'Performance evaluation', 'Valuation', 'Risk']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X1300250X,Journal of Financial Economics,2014,111,2
Risk tolerance and entrepreneurship,"A theoretical tradition argues that more risk tolerant individuals are more likely to become entrepreneurs but perform worse. We test and confirm these predictions with several risk tolerance proxies. Using investment data for 400,000 individuals, we find that common stock investors are around 50% more likely to subsequently start up a firm. Firms started up by common stock investors have about 25% lower sales and 15% lower return on assets. The results are similar using personal leverage and other risk-tolerance proxies. We do not find support for alternative explanations such as unobserved wealth or behavioral effects.","['Hans K. Hvide', 'Georgios A. Panos']","['Entrepreneurial entry', 'Entrepreneurial performance', 'Risk tolerance', 'Risk aversion', 'Stock market participation']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X13001748,Journal of Financial Economics,2014,111,1
Does option trading convey stock price information?,"After executing option orders, options market makers turn to the stock market to hedge away the underlying stock exposure. As a result, the stock exposure imbalance in option transactions translates into an imbalance in stock transactions. This paper decomposes the total stock order imbalance into an imbalance induced by option transactions and an imbalance independent of options. The analysis shows that the option-induced imbalance significantly predicts future stock returns in the cross section controlling for the past stock and options returns, but the imbalance independent of options has only a transitory price impact. Further investigation suggests that options order flow contains important information about the underlying stock value.",['Jianfeng Hu'],"['Options', 'Order flow', 'Information asymmetry', 'Delta hedging', 'Price discovery']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X13003048,Journal of Financial Economics,2014,111,3
Do independent directors cause improvements in firm transparency?,"Although recent research documents a positive relation between corporate transparency and the proportion of independent directors, the direction of causality is unclear. We examine a regulatory shock that substantially increased board independence for some firms, and find that information asymmetry, and to some extent management disclosure and financial intermediation, changed at firms affected by this shock. We also examine whether these effects vary as a function of management entrenchment, information processing costs, and required changes to audit committee independence. Our results suggest that firms can alter their corporate transparency to suit the informational demands of a particular board structure.","['Christopher S. Armstrong', 'John E. Core', 'Wayne R. Guay']","['Corporate governance', 'Board of directors', 'Corporate transparency', 'Information asymmetry', 'Board regulations']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X14001135,Journal of Financial Economics,2014,113,3
Dynamic risk management,"Both financing and risk management involve promises to pay that need to be collateralized, resulting in a financing versus risk management trade-off. We study this trade-off in a dynamic model of commodity price risk management and show that risk management is limited and that more financially constrained firms hedge less or not at all. We show that these predictions are consistent with the evidence using panel data for fuel price risk management by airlines. More constrained airlines hedge less both in the cross section and within airlines over time. Risk management drops substantially as airlines approach distress and recovers only slowly after airlines enter distress.","['Adriano A. Rampini', 'Amir Sufi', 'S. Viswanathan']","['Collateral', 'Risk management', 'Commodity prices', 'Financial distress', 'Airlines']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X13002651,Journal of Financial Economics,2014,111,2
Death and jackpot: Why do individual investors hold overpriced stocks?,"Campbell, Hilscher, and Szilagyi (2008) show that firms with a high probability of default have abnormally low average future returns. We show that firms with a high potential for default (death) also tend to have a relatively high probability of extremely large (jackpot) payoffs. Consistent with an investor preference for skewed, lottery-like payoffs, stocks with high predicted probabilities for jackpot returns earn abnormally low average returns. Stocks with high death or jackpot probabilities have relatively low institutional ownership and the jackpot effect we find is much stronger in stocks with high limits to arbitrage.","['Jennifer Conrad', 'Nishad Kapadia', 'Yuhang Xing']","['Distress risk', 'Skewness', 'Stock returns', 'Anomalies']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X14000609,Journal of Financial Economics,2014,113,3
Crash-neutral currency carry trades,"Currency carry trades exploiting violations of uncovered interest rate parity in G10 currencies deliver significant excess returns with annualized Sharpe ratios equal to or greater than those of equity market factors (1990–2012). Using data on out-of-the-money foreign exchange options, I compute returns to crash-hedged portfolios and demonstrate that the high returns to carry trades are not due to peso problems. A comparison of the returns to hedged and unhedged trades indicates crash risk premia account for at most one-third of the excess return to currency carry trades.",['Jakub W. Jurek'],"['Carry trade', 'Crash risk', 'Foreign exchange option', 'Forward premium anomaly', 'Uncovered interest rate parity']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X14001081,Journal of Financial Economics,2014,113,3
Syndicated loan spreads and the composition of the syndicate,"During the past decade, non-bank institutional investors are increasingly taking larger roles in the corporate lending than they historically have played. These non-bank institutional lenders typically have higher required rates of return than banks, but invest in the same loan facilities. In a sample of 20,031 leveraged loan facilities originated between 1997 and 2007, facilities including a non-bank institution in their syndicates have higher spreads than otherwise identical bank-only facilities. Contrary to risk-based explanations of this finding, non-bank facilities are priced with premiums relative to bank-only facilities in the same loan package. These non-bank premiums are substantially larger when a hedge or private equity fund is one of the syndicate members. Consistent with the notion that firms are willing to pay a premium when loan facilities are particularly important to them, the non-bank premiums are larger when borrowing firms face financial constraints and when capital is less available from banks.","['Jongha Lim', 'Bernadette A. Minton', 'Michael S. Weisbach']","['Syndicated loans', 'Spread premiums', 'Hedge funds']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X1300202X,Journal of Financial Economics,2014,111,1
Advancing the universality of quadrature methods to any underlying process for option pricing,"Exceptional accuracy and speed for option pricing are available via quadrature (Andricopoulos, Widdicks, Duck, and Newton, 2003), extending into multiple dimensions with complex path-dependency and early exercise (Andricopoulos, Widdicks, Newton, and Duck, 2007). However, the exposition is incomplete, leaving many modelling processes outside the Black-Scholes-Merton framework unattainable. We show how to remove the remaining major block to universal application. Although this had appeared highly problematic, the solution turns out to be conceptually simple and implementation is straightforward (we provide code on the Journal of Financial Economics website at http://jfe.rochester.edu). Crucially, the method retains its speed and flexibility across complex combinations of option features but is now applicable across other underlying processes.","['Ding Chen', 'Hannu J. Härkönen', 'David P. Newton']","['Universal quadrature', 'QUAD', 'Option pricing', 'Numerical techniques', 'Transition density function']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X14001615,Journal of Financial Economics,2014,114,3
The long of it: Odds that investor sentiment spuriously predicts anomaly returns,"Extremely long odds accompany the chance that spurious-regression bias accounts for investor sentiment׳s observed role in stock-return anomalies. We replace investor sentiment with a simulated persistent series in regressions reported by Stambaugh, Yu, and Yuan (2012), who find higher long-short anomaly profits following high sentiment, due entirely to the short leg. Among 200 million simulated regressors, we find none that support those conclusions as strongly as investor sentiment. The key is consistency across anomalies. Obtaining just the predicted signs for the regression coefficients across the 11 anomalies examined in the above study occurs only once for every 43 simulated regressors.","['Robert F. Stambaugh', 'Jianfeng Yu', 'Yu Yuan']","['Investor sentiment', 'Anomalies', 'Spurious regressors']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X1400155X,Journal of Financial Economics,2014,114,3
