title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
Offshore activities and financial vs operational hedging,"A key question is why many multinational firms forgo foreign exchange derivative (FX) hedging and instead use operational hedging. We propose an explanation based on illiquidity and the unique advantages of operational hedges. We use 10-K filings to construct dynamically updated text-based measures of the offshore sale of output, purchase of input, and ownership of assets. We find that firms use FX derivatives when they are liquid and generally available. Otherwise, they often favor purchasing input from the same nations they sell output to, an operational hedge. Quasi-natural experiments based on new derivative product launches suggest a likely causal relation.","['Gerard Hoberg', 'S. Katie Moon']","['Offshore operations', 'Operational hedging', 'Financial hedging', 'Risk management', '10-K filings']",[],August,https://www.sciencedirect.com//science/article/pii/S0304405X17300946,Journal of Financial Economics,2017,125,2
An extrapolative model of house price dynamics,"A model in which homebuyers make a modest approximation leads house prices to display three features present in the data but usually missing from rational models: momentum at one-year horizons, mean reversion at five-year horizons, and excess longer-term volatility relative to fundamentals. Approximating buyers assume that past prices reflect only contemporaneous demand, just like professional economists who use trends in housing prices to infer trends in housing demand. Consistent with survey evidence, this approximation leads buyers to expect increases in the market value of their homes after recent house price increases.","['Edward L. Glaeser', 'Charles G. Nathanson']","['Extrapolation', 'House prices']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X17301290,Journal of Financial Economics,2017,126,1
International tests of a five-factor asset pricing model,"Average stock returns for North America, Europe, and Asia Pacific increase with the book-to-market ratio (B/M) and profitability and are negatively related to investment. For Japan, the relation between average returns and B/M is strong, but average returns show little relation to profitability or investment. A five-factor model that adds profitability and investment factors to the three-factor model of Fama and French (1993) largely absorbs the patterns in average returns. As in Fama and French, 2015, Fama and French, 2016, the model's prime problem is failure to capture fully the low average returns of small stocks whose returns behave like those of low profitability firms that invest aggressively.","['Eugene F. Fama', 'Kenneth R. French']","['International asset pricing', 'Multifactor models', 'Dividend discount model']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X1630215X,Journal of Financial Economics,2017,123,3
The price of variance risk,"Between 1996 and 2014, it was costless on average to hedge news about future variance at horizons ranging from 1 quarter to 14 years. Only unexpected, transitory realized variance was significantly priced. These results present a challenge to many structural models of the variance risk premium, such as the intertemporal CAPM and recent models with Epstein–Zin preferences and long-run risks. The results are also difficult to reconcile with macro models in which volatility affects investment decisions. At the same time, the data allows us to distinguish between different disaster models; a model in which the stock market has a time-varying exposure to disasters and investors have power utility fits the major features of the variance term structure.","['Ian Dew-Becker', 'Stefano Giglio', 'Anh Le', 'Marius Rodriguez']","['Variance risk premium', 'Recursive preferences', 'Disasters']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X16302161,Journal of Financial Economics,2017,123,2
"Capital utilization, market power, and the pricing of investment shocks","Capital utilization and market power crucially affect asset prices in an economy exposed to shocks that improve real investment opportunities through capital-embodied technological innovations. We embed these two mechanisms in a standard general equilibrium model and show that (i) the price of risk for investment shocks is negative under fixed capital utilization, but positive under sufficiently flexible capital utilization, and (ii) the equity return exposure to investment shocks is negative under perfect competition, but positive under high market power. We further show that, high market power, persistent components in technology growth, and a strong preference for early resolution of uncertainty are jointly important to quantitatively match the observed equity risk premium.","['Lorenzo Garlappi', 'Zhongzhi Song']","['Investment shocks', 'Capital utilization', 'Market power', 'Risk premium']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X17302313,Journal of Financial Economics,2017,126,3
Reexamining staggered boards and shareholder value,"Cohen and Wang (2013) (CW2013) provide evidence consistent with market participants perceiving staggered boards to be value reducing. Amihud and Stoyanov (2016) (AS2016) contests these findings, reporting some specifications under which the results are not statistically significant. We show that the results retain their significance under a wide array of robustness tests that address the concerns expressed by AS2016. Our empirical findings reinforce the conclusions of CW2013.","['Alma Cohen', 'Charles C.Y. Wang']","['Corporate governance', 'Staggered boards', 'Takeover defense', 'Antitakeover provisions', 'Firm value', 'Delaware', 'Airgas']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X17301216,Journal of Financial Economics,2017,125,3
The impact of portfolio disclosure on hedge fund performance,"Consistent with the argument that portfolio disclosure reveals trade secrets, a difference-in-differences estimation suggests a drop in fund performance after a hedge fund begins filing Form 13F as well as an increase in return correlations with other funds in the same investment style. The drop in performance is concentrated among funds with larger expected proprietary costs of disclosure, for instance, funds that disclose a greater fraction of their assets or hold more illiquid stocks. The drop in performance cannot be fully explained by alternative explanations such as decreasing returns to scale or mean reversion in fund returns.",['Zhen Shi'],"['Mandatory portfolio disclosure', 'Hedge fund performance', 'Proprietary cost']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X17301186,Journal of Financial Economics,2017,126,1
"Shaped by their daughters: Executives, female socialization, and corporate social responsibility","Corporate executives managing some of the largest public companies in the U.S. are shaped by their daughters. When a firm’s chief executive officer (CEO) has a daughter, the corporate social responsibility rating (CSR) is about 9.1% higher, compared to a median firm. The results are robust to confronting several sources of endogeneity, e.g., examining first-born CEO daughters and CEO changes. The relation is strongest for diversity, but significant also for broader pro-social practices related to the environment and employee relations. Our study contributes to research on female socialization, heterogeneity in CSR policies, and plausibly exogenous determinants of CEOs’ styles.","['Henrik Cronqvist', 'Frank Yu']","['CEOs', 'Family environment', 'Female socialization', 'Corporate social responsibility']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X17302350,Journal of Financial Economics,2017,126,3
Are corporate inversions good for shareholders?,"Corporate inversion, the process of redomiciling for tax purposes, reduces corporate income taxes, but it imposes a personal tax cost that is shareholder-specific. We develop a model, incorporating the corporate tax benefits and personal tax costs, to quantify the return to inversion for different shareholders. Foreign and tax-exempt investors, along with the chief executive officer, disproportionately benefit. We show that an inversion simultaneously reduces the wealth of many taxable shareholders. The model illustrates an agency conflict in which heterogeneity in personal taxes generates a wealth transfer between shareholders. Furthermore, personal taxes offset the loss in government revenue by 39%.","['Anton Babkin', 'Brent Glover', 'Oliver Levine']","['Corporate governance', 'Fiduciary duty', 'Shareholder conflicts', 'Tax-clientele effects', 'Mergers and acquisitions']",[],November,https://www.sciencedirect.com//science/article/pii/S0304405X17301514,Journal of Financial Economics,2017,126,2
Why do loans contain covenants? Evidence from lending relationships,"Despite the importance of banks’ role as delegated monitors, little is known about how non-price terms of loan contracts are structured to optimize information production in a lending relationship. Using a large sample of corporate loans, this paper examines the effect of relationship lending on covenant choice. Consistent with information asymmetry theories, covenant tightness is relaxed over the duration of a relationship, especially for opaque borrowers. In contrast, the effect of lending relationship intensity on the number of covenants included in a loan follows an inverted U shape. I discuss potential explanations for this finding.",['Robert Prilmeier'],"['Relationships', 'Banking', 'Covenants', 'Information asymmetries', 'Monitoring incentives']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X16302379,Journal of Financial Economics,2017,123,3
