title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
Performance maximization of actively managed funds,"A growing literature suggests that, even in the absence of any ability to predict returns, holding options on the benchmarks or trading frequently can generate positive alpha. The ratio of alpha to its tracking error appraises a fund's performance. This paper derives the performance-maximizing strategy, which turns out to be a variant of a buy-write strategy, and the least upper bound on such performance enhancement. If common equity indices are used as benchmarks, the potential alpha generated from trading frequently can be substantial in magnitude, but it carries considerable risk. The statistical significance in estimated alpha is low, and the probability of a negative alpha is high. The performance enhancement from holding options can be significant – both economically and statistically – if the options' implied volatilities are higher than the volatilities of the benchmark returns. The performance-maximizing strategy derived in this paper is different from the strategies that switch portfolio exposure to the benchmarks. The exposure-switching strategies are not promising unless the switching is based on superior information.","['Paolo Guasoni', 'Gur Huberman', 'Zhenyu Wang']","['Fund performance', 'Alpha', 'Sharpe ratio', 'Appraisal ratio', 'Buy-write']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X11000808,Journal of Financial Economics,2011,101,3
Accelerated share repurchases,"Accelerated share repurchases (ASRs) are credible commitments by firms to repurchase shares immediately. Including an ASR in a repurchase program reduces the flexibility that firms have to alter an announced program in response to subsequent changes in the price and liquidity of its shares, unexpected shocks to cash flow and/or investment, etc. Thus, we investigate whether firms' decisions to include ASRs in their repurchase programs are associated with factors expected to influence the costs of lost flexibility and the benefits of enhanced credibility and immediacy. We find robust evidence consistent with the costs of lost flexibility and the benefits of credibility and immediacy being important determinants of ASR adoption. Additionally, we find that ASR announcements are associated with positive average abnormal stock returns.","['Leonce Bargeron', 'Manoj Kulchania', 'Shawn Thomas']","['Payout policy', 'Accelerated share repurchase', 'Liquidity']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X11000377,Journal of Financial Economics,2011,101,1
Institutional demand pressure and the cost of corporate loans,"Between 2001 and 2007, annual institutional funding in highly leveraged loans went up from $32 billion to $426 billion, accounting for nearly 70% of the jump in total syndicated loan issuance over the same period. Did the inflow of institutional funding in the syndicated loan market lead to mispricing of credit? To understand this relation, we look at the institutional demand pressure defined as the number of days a loan remains in syndication. Using market-level and cross-sectional variation in time-on-the-market, we find that a shorter syndication period is associated with a lower final interest rate. The relation is robust to the use of institutional fund flow as an instrument. Furthermore, we find significant price differences between institutional investors’ tranches and banks’ tranches of the same loans, even though they share the same underlying fundamentals. Increasing demand pressure causes the interest rate on institutional tranches to fall below the interest rate on bank tranches. Overall, a one-standard-deviation reduction in average time-on-the-market decreases the interest rate for institutional loans by over 30 basis points per annum. While this effect is significantly larger for loan tranches bought by collateralized debt obligations (CDOs), it is not fully explained by their role.","['Victoria Ivashina', 'Zheng Sun']","['Institutional investors', 'Syndicated loans', 'LBO', 'Credit crisis']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X1000245X,Journal of Financial Economics,2011,99,3
"Corporate financing decisions, managerial market timing, and real investment","Both market timing and investment-based theories of corporate financing predict under-performance after firms raise capital, but only market timing predicts that the composition of financing (equity compared with debt) should also forecast returns. In cross-sectional tests, we find that the amount of net financing is more important than its composition in explaining future stock returns. In the time series, investment-based factor models explain abnormal stock performance following a variety of corporate financing events that previous studies link to market timing. At the aggregate level, the amount of new financing is also more important for future market returns than its composition. Overall, our joint tests reveal that measures of real investment are correlated with future returns and measures of managerial market timing are not.","['Alexander W. Butler', 'Jess Cornaggia', 'Gustavo Grullon', 'James P. Weston']","['Financing policy', 'Corporate investment', 'Market timing']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X11001139,Journal of Financial Economics,2011,101,3
"Media ownership, concentration and corruption in bank lending","Building on the pioneering study by Beck, Demirguc-Kunt, and Levine (2006), this study examines the effects of media ownership and concentration on corruption in bank lending using a unique World Bank data set covering more than 5,000 firms across 59 countries. We find strong evidence that state ownership of media is associated with higher levels of bank corruption. We also find that media concentration increases corruption both directly and indirectly through its interaction with media state ownership. In addition, we find that media state ownership and media concentration both accentuate the positive link between official supervisory power and lending corruption and attenuate the negative link between the regulations that empower private monitoring and corruption in lending. Media state ownership or media concentration also accentuates the positive link between banking concentration and corruption in lending. Furthermore, the links between media structure and corruption are more pronounced when the borrowing firm is privately owned.","['Joel F. Houston', 'Chen Lin', 'Yue Ma']","['Bank lending', 'Corruption', 'Media concentration', 'Ownership', 'Bank supervision']",[],May,https://www.sciencedirect.com//science/article/pii/S0304405X10002928,Journal of Financial Economics,2011,100,2
Tests of ex ante versus ex post theories of collateral using private and public information,"Collateral is a widely used, but not well understood, debt contracting feature. Two broad strands of theoretical literature explain collateral as arising from the existence of either ex ante private information or ex post incentive problems between borrowers and lenders. However, the extant empirical literature has been unable to isolate each of these effects. This paper attempts to do so using a credit registry that is unique in that it allows the researcher to have access to some private information about borrower risk that is unobserved by the lender. The data also include public information about borrower risk, loan contract terms, and ex post performance for both secured and unsecured loans. The results suggest that the ex post theories of collateral are empirically dominant, although the ex ante theories are also valid for customers with short borrower–lender relations that are relatively unknown to the lender.","['Allen N. Berger', 'W. Scott Frame', 'Vasso Ioannidou']","['Collateral', 'Asymmetric Information', 'Banks']",[],April,https://www.sciencedirect.com//science/article/pii/S0304405X10002503,Journal of Financial Economics,2011,100,1
Are all CEOs above average? An empirical analysis of compensation peer groups and pay design,"Companies can potentially use compensation peer groups to inflate pay by choosing peers that are larger, choosing a high target pay percentile, or choosing peer firms with high pay. Although peers are largely selected based on characteristics that reflect the labor market for managerial talent, we find that peer groups are constructed in a manner that biases compensation upward, particularly in firms outside the Standard & Poor's (S&P) 500. Pay increases close only about one-third of the gap between the pay of the Chief Executive Officer (CEO) and the peer group, however, suggesting that boards exercise discretion in adjusting compensation. Preliminary evidence suggests that increased disclosure has reduced the biases in peer group choice.","['John Bizjak', 'Michael Lemmon', 'Thanh Nguyen']","['Executive compensation', 'Benchmarking', 'Peer groups', 'CEO pay']",[],June,https://www.sciencedirect.com//science/article/pii/S0304405X11000407,Journal of Financial Economics,2011,100,3
Institutional cross-holdings and their effect on acquisition decisions,"Cross-holdings are created when a shareholder of one firm holds shares in other firms as well, and cross-holdings alter shareholder preferences over corporate decisions that affect those other firms. Prior evidence suggests that such cross-holdings explain the puzzle of why shareholders allow acquisitions that reduce the value of the bidder. Conducting a shareholder-level analysis of cross-holdings, we instead find that cross-holdings are too small to matter in most acquisitions and that bidders do not bid more aggressively even in the few cases in which cross-holdings are large. We conclude that cross-holdings do not explain value-reducing acquisitions. Beyond acquisitions, we find that institutional cross-holdings between large firms have, in fact, increased rapidly over the last 20 years, but mostly due to indexing and quasi-indexing. As in acquisitions, cross-holdings by active investors are typically too small to matter.","['Jarrad Harford', 'Dirk Jenter', 'Kai Li']","['Cross-holdings', 'Institutional investors', 'Mergers and acquisitions', 'Shareholder preferences', 'Value-reducing acquisitions']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X10001844,Journal of Financial Economics,2011,99,1
Payday lenders: Heroes or villains?,"Does access to high-interest credit (payday loans) exacerbate or mitigate individual financial distress. Using natural disasters as an exogenous shock, I apply a propensity score-matched, triple-difference specification to identify a causal relation between welfare and access to credit. California foreclosures increase by 4.5 units per 1,000 homes after a natural disaster. The existence of payday lenders mitigates 1.0–1.3 of them, with the caveat that not all payday loans are for emergency distress. Payday lenders also mitigate larcenies (but not burglaries or vehicle thefts). In a placebo test of disasters covered by homeowner insurance, payday lending has no mitigation effect.",['Adair Morse'],"['Payday lending', 'Access to credit', 'Natural disasters', 'Foreclosures', 'Welfare']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X11000870,Journal of Financial Economics,2011,102,1
The influence of governance on investment: Evidence from a hazard model,"Does corporate governance affect the timing of large investment projects? Hazard model estimates suggest strong shareholder governance may deter managers from pursuing large investments. Controlling for investment opportunities, firms with good governance experience longer spells between large investments. However, in the presence of financial constraints or strong CEO incentives (high delta (δ)), we find no such timing differences. Finally, these higher investment hazard firms exhibit significantly negative long-run operating and stock performance. Overall, our findings are consistent with the notion that poor governance associates with overinvestment.","['Matthew T. Billett', 'Jon A. Garfinkel', 'Yi Jiang']","['Corporate governance', 'Investment spike', 'Hazard model']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X11001656,Journal of Financial Economics,2011,102,3
