title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
Managerial myopia and the mortgage meltdown,"Prominent policy makers assert that managerial short-termism was at the root of the subprime crisis of 2007–2009. Prior scholarly research, however, largely rejects this assertion. Using a more comprehensive measure of Chief Executive Officer (CEO) incentives for short-termism, we uncover evidence that short-termism indeed played a role. Firms whose CEOs were contractually allowed to sell or exercise more of their stock and options holdings sooner had more subprime exposure, a higher probability of financial distress, and lower risk-adjusted stock returns during the crisis, as well as higher fines and settlements for subprime-related fraud.","['Adam C. Kolasinski', 'Nan Yang']","['Financial crisis', 'Subprime mortgages', 'Financial fraud', 'CEO incentives', 'CEO pay']",[],June,https://www.sciencedirect.com//science/article/pii/S0304405X18300655,Journal of Financial Economics,2018,128,3
Downside risks and the cross-section of asset returns,"In an intertemporal equilibrium asset pricing model featuring disappointment aversion and changing macroeconomic uncertainty, we show that besides the market return and market volatility, three disappointment-related factors are also priced: a downstate factor, a market downside factor, and a volatility downside factor. We find that expected returns on various asset classes reflect premiums for bearing undesirable exposures to these factors. The signs of estimated risk premiums are consistent with the theoretical predictions. Our most general, five-factor model is very successful in jointly pricing stock, option, and currency portfolios, and provides considerable improvement over nested specifications previously discussed in the literature.","['Adam Farago', 'Roméo Tédongap']","['Generalized disappointment aversion', 'Downside risks', 'Cross-section']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X18300813,Journal of Financial Economics,2018,129,1
Government guarantees and the two-way feedback between banking and sovereign debt crises,"This paper studies the effects of government guarantees on the interconnection between banking and sovereign debt crises in a framework where both the banks and the government are fragile and the credibility and feasibility of the guarantees are determined endogenously. The analysis delivers some new results on the role of guarantees in the bank-sovereign nexus. First, guarantees emerge as a key channel linking banks’ and sovereign stability, even in the absence of banks’ holdings of sovereign bonds. Second, depending on the specific characteristics of the economy and the nature of banking crises, an increase in the size of guarantees can be beneficial for the bank-sovereign nexus in that it enhances financial stability without undermining sovereign solvency.",['Agnese Leonello'],"['Bank runs', 'Sovereign default', 'Strategic complementarity', 'Government bond yield']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X18300977,Journal of Financial Economics,2018,130,3
Network centrality and delegated investment performance,"We show a positive relation between network centrality and risk-adjusted performance in a delegated investment management setting. More connected managers take more portfolio risk and receive higher investor flows, consistent with these managers improving their ability to exploit investment opportunities through their network connections. Greater network connections are shown to be particularly important in reducing the diseconomies of scale for large managers who are well connected. We also use the exogenous merger of two investment consultants, which creates a sudden change in the network connections of the managers they oversee, to provide evidence that a greater number of connections translates into better portfolio performance.","['Alberto G. Rossi', 'David Blake', 'Allan Timmermann', 'Ian Tonks', 'Russ Wermers']","['Asset management', 'Networks', 'Investment performance', 'Flows', 'Manager skills']",[],April,https://www.sciencedirect.com//science/article/pii/S0304405X18300424,Journal of Financial Economics,2018,128,1
Stocks with extreme past returns: Lotteries or insurance?,"The paper shows that lottery-like stocks are hedges against unexpected increases in market volatility. The loading on the aggregate volatility risk factor explains the majority of low abnormal returns to stocks with high maximum returns in the past month (Bali et al., 2011) and high expected skewness (Boyer et al., 2010). Aggregate volatility risk also explains the new evidence that the maximum effect and the skewness effect are stronger for firms with high market to book or high expected probability of bankruptcy.",['Alexander Barinov'],"['Extreme returns', 'Skewness', 'Lottery', 'Idiosyncratic volatility', 'Aggregate volatility risk']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X18301557,Journal of Financial Economics,2018,129,3
"Company stock price reactions to the 2016 election shock: Trump, taxes, and trade","Donald Trump's surprise election shifted expectations: corporate taxes would be lower and trade policies more restrictive. Relative stock prices responded appropriately. High-tax firms and those with large deferred tax liabilities (DTLs) gained; those with significant deferred tax assets from net operating loss carryforwards (NOL DTAs) lost. Domestically focused companies fared better than internationally oriented firms. A price contribution analysis shows that easily assessed consequences (DTLs, NOL DTAs, tax rates) were priced faster than more complex issues (net DTLs, foreign exposure). In sum, the analysis demonstrates that expectations about tax rates greatly impact firm values.","['Alexander F. Wagner', 'Richard J. Zeckhauser', 'Alexandre Ziegler']","['Stock returns', 'Event study', 'Corporate taxes', 'Trade policy', 'Corporate interest payments', 'Post-news drift', 'Election surprise', 'Market efficiency', 'Price contribution analysis']",[],November,https://www.sciencedirect.com//science/article/pii/S0304405X18301739,Journal of Financial Economics,2018,130,2
Does policy uncertainty affect mergers and acquisitions?,"Political and regulatory uncertainty is strongly negatively associated with merger and acquisition activity at the macro and firm levels. The strongest effects are for uncertainty regarding taxes, government spending, monetary and fiscal policies, and regulation. Consistent with a real options channel, the effect is exacerbated for less reversible deals and for firms whose product demand or stock returns exhibit greater sensitivity to policy uncertainty, but attenuated for deals that cannot be delayed due to competition and for deals that hedge firm-level risk. Contractual mechanisms (deal premiums, termination fees, MAC clauses) unanimously point to policy uncertainty increasing the target’s negotiating power.","['Alice Bonaime', 'Huseyin Gulen', 'Mihai Ion']","['Mergers and acquisitions', 'Policy uncertainty', 'Real options']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X18301338,Journal of Financial Economics,2018,129,3
How does hedge fund activism reshape corporate innovation?,"This paper studies how hedge fund activism impacts corporate innovation. Firms targeted by activists improve their innovation efficiency over the five-year period following hedge fund intervention. Despite a tightening in research and development (R&D) expenditures, target firms increase innovation output, as measured by both patent counts and citations, with stronger effects among firms with more diversified innovation portfolios. Reallocation of innovative resources, redeployment of human capital, and change to board-level expertise all contribute to improve target firms’ innovation. Additional tests help isolate the effect of intervention from alternative explanations, including mean reversion, sample attrition, voluntary reforms, or activist stock-picking.","['Alon Brav', 'Wei Jiang', 'Song Ma', 'Xuan Tian']","['Hedge fund activism', 'Innovation', 'Resource allocation', 'Human capital redeployment']",[],November,https://www.sciencedirect.com//science/article/pii/S0304405X18301727,Journal of Financial Economics,2018,130,2
What makes the bonding stick? A natural experiment testing the legal bonding hypothesis,"We use a US Supreme Court case, Morrison v. National Australia Bank (2010), as a natural experiment to test the legal bonding hypothesis. By decreasing the potential liability of US-listed foreign firms, particularly due to class action lawsuits, Morrison arguably eroded their legal bonding to compliance with disclosure duties. Nevertheless, we find evidence of an increase or insignificant change in share values. Tests of longer-run effects of the legal event indicate that foreign firms’ disclosure quality and likelihood of facing enforcement actions remained stable, as did investors’ revealed preferences for trading on US markets. These results go against the legal bonding hypothesis but are consistent with reputational bonding and with market-based accounts of US cross-listing. Our results may contribute to ongoing debate about civil enforcement of securities laws through class actions.","['Amir N. Licht', 'Christopher Poliquin', 'Jordan I. Siegel', 'Xi Li']","['Bonding', 'Class actions', 'Cross-listing', 'Corporate governance', 'Civil liability', 'Reputation']",[],August,https://www.sciencedirect.com//science/article/pii/S0304405X18301259,Journal of Financial Economics,2018,129,2
The real effects of credit default swaps,"We examine the effect of introducing credit default swaps (CDSs) on firm value. Our model allows for dynamic investment and financing, and bondholders can trade in the CDS market. The model incorporates both negative and positive effects of CDSs. CDS markets lead to more liquidations, but they also reduce the probability of costly debt renegotiation and reduce costly equity financing. After calibrating the model, we find that firm value increases by 2.9% on average with the introduction of a CDS market. Firms also invest more and increase leverage. The effect on firm value is strongest for small, financially constrained, and low productivity firms.","['András Danis', 'Andrea Gamba']","['Credit default swaps', 'CDS', 'Empty creditor', 'Restructuring', 'Bankruptcy']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X17302556,Journal of Financial Economics,2018,127,1
