title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
A five-factor asset pricing model,"A five-factor model directed at capturing the size, value, profitability, and investment patterns in average stock returns performs better than the three-factor model of Fama and French (FF, 1993). The five-factor model׳s main problem is its failure to capture the low average returns on small stocks whose returns behave like those of firms that invest a lot despite low profitability. The model׳s performance is not sensitive to the way its factors are defined. With the addition of profitability and investment factors, the value factor of the FF three-factor model becomes redundant for describing average returns in the sample we examine.","['Eugene F. Fama', 'Kenneth R. French']","['Asset pricing model', 'Factor model', 'Dividend discount model', 'Profitability', 'Investment']",[],April,https://www.sciencedirect.com//science/article/pii/S0304405X14002323,Journal of Financial Economics,2015,116,1
Information reliability and welfare: A theory of coarse credit ratings,"An enduring puzzle is why credit rating agencies (CRAs) use a few categories to describe credit qualities lying in a continuum, even when ratings coarseness reduces welfare. We model a cheap-talk game in which a CRA assigns positive weights to the divergent goals of issuing firms and investors. The CRA wishes to inflate ratings but prefers an unbiased rating to one whose inflation exceeds a threshold. Ratings coarseness arises in equilibrium to preclude excessive rating inflation. We show that competition among CRAs can increase ratings coarseness. We also examine the welfare implications of regulatory initiatives.","['Anand M. Goel', 'Anjan V. Thakor']","['Credit ratings', 'Coarseness', 'Cheap talk', 'Credit quality']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X14002517,Journal of Financial Economics,2015,115,3
Search-based peer firms: Aggregating investor perceptions through internet co-searches,"Applying a “co-search” algorithm to Internet traffic at the SEC׳s EDGAR website, we develop a novel method for identifying economically related peer firms and for measuring their relative importance. Our results show that firms appearing in chronologically adjacent searches by the same individual (Search-Based Peers or SBPs) are fundamentally similar on multiple dimensions. In direct tests, SBPs dominate GICS6 industry peers in explaining cross-sectional variations in base firms׳ out-of-sample: (a) stock returns, (b) valuation multiples, (c) growth rates, (d) R&D expenditures, (e) leverage, and (f) profitability ratios. We show that SBPs are not constrained by standard industry classification, and are more dynamic, pliable, and concentrated. We also show that co-search intensity captures the degree of similarity between firms. Our results highlight the potential of the collective wisdom of investors — extracted from co-search patterns — in addressing long-standing benchmarking problems in finance.","['Charles M.C. Lee', 'Paul Ma', 'Charles C.Y. Wang']","['Peer firm', 'EDGAR search traffic', 'Revealed preference', 'Co-search', 'Industry classification']",[],May,https://www.sciencedirect.com//science/article/pii/S0304405X15000197,Journal of Financial Economics,2015,116,2
Do analysts matter for governance? Evidence from natural experiments,"Building on two sources of exogenous shocks to analyst coverage (broker closures and mergers), we explore the causal effects of analyst coverage on mitigating managerial expropriation of outside shareholders. We find that as a firm experiences an exogenous decrease in analyst coverage, shareholders value internal cash holdings less, its CEO receives higher excess compensation, its management is more likely to make value-destroying acquisitions, and its managers are more likely to engage in earnings management activities. Importantly, we find that most of these effects are mainly driven by the firms with smaller initial analyst coverage and less product market competition. We further find that after exogenous brokerage exits, a CEO׳s total and excess compensation become less sensitive to firm performance in firms with low initial analyst coverage. These findings are consistent with the monitoring hypothesis, specifically that financial analysts play an important governance role in scrutinizing management behavior, and the market is pricing an increase in expected agency problems after the loss in analyst coverage.","['Tao Chen', 'Jarrad Harford', 'Chen Lin']","['Financial analysts', 'Monitoring', 'Cash holdings', 'CEO compensation', 'Acquisitions']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X14002116,Journal of Financial Economics,2015,115,2
Monetary policy and long-term real rates,"Changes in monetary policy have surprisingly strong effects on forward real rates in the distant future. A 100 basis point increase in the two-year nominal yield on a Federal Open Markets Committee announcement day is associated with a 42 basis point increase in the ten-year forward real rate. This finding is at odds with standard macro-models based on sticky nominal prices, which imply that monetary policy cannot move real rates over a horizon longer than that over which all prices in the economy can readjust. Instead, the responsiveness of long-term real rates to monetary shocks appears to reflect changes in term premia. One mechanism that could generate such variation in term premia is based on demand effects due to the existence of what we call yield-oriented investors. We find some evidence supportive of this channel.","['Samuel G. Hanson', 'Jeremy C. Stein']","['Monetary policy transmission', 'Long-term real rates', 'Reaching-for-yield']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X14002360,Journal of Financial Economics,2015,115,3
"A comment on Christoffersen, Jacobs, and Ornthanalai (2012), “Dynamic jump intensities and risk premiums: Evidence from S&P 500 returns and options”","Christoffersen, Jacobs, and Ornthanalai (2012) (CJO) propose an interesting and useful class of generalized autoregressive conditional heteroskedasticity (GARCH)-like models with dynamic jump intensity, and find evidence that the models not only fit returns data better than some commonly used benchmarks but also provide substantial improvements in option pricing performance. While such models pose difficulties for estimation and analysis, CJO propose an innovative approach to filtering intended to addresses them. However, some statistical issues arise that their approach leaves unresolved, with implications for the option pricing results. This note proposes a solution based on using the filter and estimator proposed by CJO but interpreted in the context of an alternative model. With respect to this model, the estimator is consistent, and likelihood-based model comparisons and hypothesis tests are valid.","['Garland Durham', 'John Geweke', 'Pulak Ghosh']","['Compound Poisson jumps', 'Risk premiums', 'Analytical filtering', 'Dynamic jump intensity']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X14001780,Journal of Financial Economics,2015,115,1
Momentum has its moments,"Compared with the market, value, or size factors, momentum has offered investors the highest Sharpe ratio. However, momentum has also had the worst crashes, making the strategy unappealing to investors who dislike negative skewness and kurtosis. We find that the risk of momentum is highly variable over time and predictable. Managing this risk virtually eliminates crashes and nearly doubles the Sharpe ratio of the momentum strategy. Risk-managed momentum is a much greater puzzle than the original version.","['Pedro Barroso', 'Pedro Santa-Clara']","['Anomalies', 'Momentum', 'Time-varying risk', 'Transaction costs of momentum']",[],April,https://www.sciencedirect.com//science/article/pii/S0304405X14002566,Journal of Financial Economics,2015,116,1
Culture and R2,"Consistent with predictions from the psychology literature, we find that stock prices co-move more (less) in culturally tight (loose) and collectivistic (individualistic) countries. Culture influences stock price synchronicity by affecting correlations in investors׳ trading activities and a country׳s information environment. Both market-wide and firm-specific variations are lower in tighter cultures. Individualism is mostly associated with higher firm-specific variations. Trade and financial openness weakens the effect of domestic culture on stock price comovements. These results hold for various robustness checks. Our study suggests that culture is an important omitted variable in the literature that investigates cross-country differences in stock price comovements.","['Cheol S. Eun', 'Lingling Wang', 'Steven C. Xiao']","['Culture', 'R2', 'Tightness', 'Individualism', 'Openness']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X14001871,Journal of Financial Economics,2015,115,2
Good and bad uncertainty: Macroeconomic and financial market implications,"Does macroeconomic uncertainty increase or decrease aggregate growth and asset prices? To address this question, we decompose aggregate uncertainty into ‘good’ and ‘bad’ volatility components, associated with positive and negative innovations to macroeconomic growth. We document that in line with our theoretical framework, these two uncertainties have opposite impact on aggregate growth and asset prices. Good uncertainty predicts an increase in future economic activity, such as consumption, output, and investment, and is positively related to valuation ratios, while bad uncertainty forecasts a decline in economic growth and depresses asset prices. Further, the market price of risk and equity beta of good uncertainty are positive, while negative for bad uncertainty. Hence, both uncertainty risks contribute positively to risk premia, and help explain the cross-section of expected returns beyond cash flow risk.","['Gill Segal', 'Ivan Shaliastovich', 'Amir Yaron']","['Uncertainty', 'Economic growth', 'Asset prices', 'Recursive utility']",[],August,https://www.sciencedirect.com//science/article/pii/S0304405X15000756,Journal of Financial Economics,2015,117,2
Costs and benefits of friendly boards during mergers and acquisitions,"Finance theory predicts that board independence is not always in the shareholders׳ interest. in situations in which board advice is more important than monitoring, independence can decrease firm value. I test this prediction by examining the connection between takeover returns and board friendliness, using social ties between the CEO and board members as a proxy for less independent boards. I find that social ties are associated with higher bidder announcement returns when the potential value of board advice is high, but with lower returns when monitoring needs are high. The evidence suggests that friendly boards can have both costs and benefits, depending on the company׳s specific needs.",['Breno Schmidt'],"['Board independence', 'Social ties', 'Mergers and acquisitions']",[],August,https://www.sciencedirect.com//science/article/pii/S0304405X15000239,Journal of Financial Economics,2015,117,2
