title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
Early option exercise: Never say never,"A classic result by Merton (1973) is that, except just before expiration or dividend payments, one should never exercise a call option and never convert a convertible bond. We show theoretically that this result is overturned when investors face frictions. Early option exercise can be optimal when it reduces short-sale costs, transaction costs, or funding costs. We provide consistent empirical evidence, documenting billions of dollars of early exercise for options and convertible bonds using unique data on actual exercise decisions and frictions. Our model can explain as much as 98% of early exercises by market makers and 67% by customers.","['Mads Vestergaard Jensen', 'Lasse Heje Pedersen']","['Option exercise', 'Frictions', 'Short-sale costs', 'Transaction costs', 'Convertible bonds']",[],August,https://www.sciencedirect.com//science/article/pii/S0304405X1630099X,Journal of Financial Economics,2016,121,2
"Product market competition, R&D investment, and stock returns","A standard real options model predicts a strong positive interaction effect between research and development (R&D) investment and product market competition. R&D-intensive firms tend to be riskier and earn higher expected returns than R&D-weak firms, particularly in competitive industries. Also, firms in competitive industries earn higher expected returns than firms in concentrated industries, especially among R&D-intensive firms. Intuitively, R&D projects are more likely to fail in the presence of more competition because rival firms could win the innovation race. Empirical evidence largely supports the model׳s predictions.",['Lifeng Gu'],"['Research and development investment', 'Product market competition', 'Risk premium', 'Stock returns']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X15001750,Journal of Financial Economics,2016,119,2
"Accruals, cash flows, and operating profitability in the cross section of stock returns","Accruals are the non-cash component of earnings. They represent adjustments made to cash flows to generate a profit measure largely unaffected by the timing of receipts and payments of cash. Prior research uncovers two anomalies: expected returns increase in profitability and decrease in accruals. We show that cash-based operating profitability (a measure that excludes accruals) outperforms measures of profitability that include accruals. Further, cash-based operating profitability subsumes accruals in predicting the cross section of average returns. An investor can increase a strategy’s Sharpe ratio more by adding just a cash-based operating profitability factor to the investment opportunity set than by adding both an accruals factor and a profitability factor that includes accruals.","['Ray Ball', 'Joseph Gerakos', 'Juhani T. Linnainmaa', 'Valeri Nikolaev']","['Operating profitability', 'Accruals', 'Cash flows', 'Anomalies', 'Asset pricing']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X16300307,Journal of Financial Economics,2016,121,1
Patient capital outperformance: The investment skill of high active share managers who trade infrequently,"Among high active share portfolios—whose holdings differ substantially from their benchmark—only those with patient investment strategies (with holding durations of over two years) on average outperform, over 2% per year. Funds trading frequently generally underperform, including those with high active share. Among patient funds, separating closet index from high active share funds matters, as low active share funds on average underperform even with patient strategies. Our results suggest that U.S. equity markets provide opportunities for longer-term active managers, perhaps because of the limited arbitrage capital devoted to patient and active investment strategies.","['Martijn Cremers', 'Ankur Pareek']",[],[],November,https://www.sciencedirect.com//science/article/pii/S0304405X16301441,Journal of Financial Economics,2016,122,2
Double bank runs and liquidity risk management,"By providing liquidity to depositors and credit-line borrowers, banks can be exposed to double-runs on assets and liabilities. For identification, we exploit the 2007 freeze of the European interbank market and the Italian Credit Register. After the shock, there are sizeable, aggregate double-runs. In the cross-section, credit-line drawdowns are not larger for banks more exposed to the interbank market; however, they are larger when we condition on the same firms with multiple credit lines. We show that, ex-ante, more exposed banks actively manage their liquidity risk by granting fewer credit lines to firms that run more during crises.","['Filippo Ippolito', 'José-Luis Peydró', 'Andrea Polo', 'Enrico Sette']","['Credit lines', 'Liquidity risk', 'Financial crisis', 'Runs', 'Basel III']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X16301076,Journal of Financial Economics,2016,122,1
Target revaluation after failed takeover attempts: Cash versus stock,"Cash- and stock-financed takeover bids induce strikingly different target revaluations. We exploit detailed data on unsuccessful takeover bids between 1980 and 2008, and we show that targets of cash offers are revalued on average by +15% after deal failure, whereas stock targets return to their pre-announcement levels. The differences in revaluation do not revert over longer horizons. We find no evidence that future takeover activities or operational changes explain these differences. While the targets of failed cash and stock offers are both more likely to be acquired over the following eight years than matched control firms, no differences exist between cash and stock targets, either in the timing or in the value of future offers. Similarly, we cannot detect differential operational policies following the failed bid. Our results are most consistent with cash bids revealing prior undervaluation of the target. We reconcile our findings with the opposite conclusion in earlier literature (Bradley, Desai, and Kim, 1983) by identifying a look-ahead bias built into their sample construction.","['Ulrike Malmendier', 'Marcus M. Opp', 'Farzad Saidi']","['Mergers and acquisitions', 'Synergies', 'Revaluation', 'Medium of exchange']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X1500152X,Journal of Financial Economics,2016,119,1
The expected returns and valuations of private and public firms,"Characteristics play a similar role in describing returns in private firms as in public firms. This evidence suggests a causal effect of optimal investment underlying the role of characteristics, as private firms do not have stock prices to over- or under-react on. Common factor models largely describe the cross section of investment returns of both types of firms, suggesting that the common factors are likely aggregate risk factors. Finally, the cost of capital and firm valuations are similar across private and public firms.","['Ilan Cooper', 'Richard Priestley']","['Real investment', 'Systematic risk', 'Mispricing', 'q theory', 'Investment returns', 'Cost of capital', 'Private firms', 'Public firms']",[],April,https://www.sciencedirect.com//science/article/pii/S0304405X16000295,Journal of Financial Economics,2016,120,1
Revolving doors on Wall Street,"Credit analysts often leave rating agencies to work at firms they rate. We use benchmark rating agencies as counterfactuals to measure rating inflation in a difference-in-differences framework and find that transitioning analysts award inflated ratings to their future employers before switching jobs. We find no evidence that analysts inflate ratings of other firms they rate. Market based measures of hiring firms' credit quality further indicate that transitioning analysts' inflated ratings become less informative. We conclude that conflicts of interest at the analyst level distort credit ratings. More broadly, our results shed light on the economic consequences of revolving doors.","['Jess Cornaggia', 'Kimberly J. Cornaggia', 'Han Xia']","['Credit ratings', 'NRSRO', 'Regulatory capture', 'Revolving door', 'Credit analysts']",[],May,https://www.sciencedirect.com//science/article/pii/S0304405X1600009X,Journal of Financial Economics,2016,120,2
Corruption culture and corporate misconduct,"Despite significant interest in corporate culture, there is little empirical research on its role in influencing corporate misconduct. Using cultural background information on key company insiders, I construct a measure of corporate corruption culture, capturing a firm's general attitude toward opportunistic behavior. Firms with high corruption culture are more likely to engage in earnings management, accounting fraud, option backdating, and opportunistic insider trading. I further explore the inner workings of corruption culture and find evidence that it operates both as a selection mechanism and by having a direct influence on individual behavior.",['Xiaoding Liu'],"['Corruption', 'Corporate culture', 'Corporate governance', 'Misconduct', 'Fraud']",[],November,https://www.sciencedirect.com//science/article/pii/S0304405X16301106,Journal of Financial Economics,2016,122,2
Momentum crashes,"Despite their strong positive average returns across numerous asset classes, momentum strategies can experience infrequent and persistent strings of negative returns. These momentum crashes are partly forecastable. They occur in panic states, following market declines and when market volatility is high, and are contemporaneous with market rebounds. The low ex ante expected returns in panic states are consistent with a conditionally high premium attached to the option like payoffs of past losers. An implementable dynamic momentum strategy based on forecasts of momentum’s mean and variance approximately doubles the alpha and Sharpe ratio of a static momentum strategy and is not explained by other factors. These results are robust across multiple time periods, international equity markets, and other asset classes.","['Kent Daniel', 'Tobias J. Moskowitz']","['Asset pricing', 'Market anomalies', 'Market efficiency', 'Momentum']",[],November,https://www.sciencedirect.com//science/article/pii/S0304405X16301490,Journal of Financial Economics,2016,122,2
