title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
Multivariate tests of the zero-beta CAPM,"A ‘cross-sectional regression test’ (CSRT) of the CAPM is developed and its connection to the Hotelling T2 test of multivariate statistical analysis is explored. Algebraic relations between the CSRT, the likehood ratio test and the Langrange multiplier test are derived and a useful small-sample bound on the distribution function of the CSRT is obtained. An application of the CSRT suggests that the CRSP equally-weighted index is inefficient, but that the inefficiency is not explained by a firm size-effect from February to December.",['Jay Shanken'],[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X85900029,Journal of Financial Economics,1985,14,3
Raiders or saviors? The evidence on six controversial investors,"Carl Icahn, Irwin Jacobs, Carl Lindner, David Murdock, Victor Posner, and the late Charles Bluhdorn are usually portrayed as corporate ‘raiders’. The evidence here, however, shows that between 1977 and 1982 when it was first announced that they had purchased stock in a given firm, stock prices on average increased significantly. The investors' activities in target firms for the two years following the initial stock purchase are likewise inconsistent with ‘raiding’. We discuss two hypotheses that are consistent with the evidence: first, these investors improve the management of target firms; second, they are systematically able to identify under-priced stocks.","['Clifford G. Holderness', 'Dennis P. Sheehan']",[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X85900261,Journal of Financial Economics,1985,14,4
The duration of option portfolios,"Duration is a value-weighted measure of average maturity which is commonly associated with portfolios of fixed-income securities. However, the concept finds application in option pricing theory also. This article shows that if options are valued by the Black (1976) formula and a comparative-statics methodology is employed, then the interest rate sensitivity of a portfolio of European options is equal to its duration. If the options are instead valued through the Black-Scholes (1973) formula, then the interest rate sensitivity is equal to only the ‘bond-equivalent duration’ inherent in a dynamic replication strategy for the option portfolio.",['Mark B. Garman'],[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X85900200,Journal of Financial Economics,1985,14,2
Incentive effects of stock purchase plans,"Financial economists are interested in whether alternative compensation plans are adopted primarily for tax, incentive or signaling reasons. As most compensation plans have tax implications, examining for other effects is difficult. In this paper we examine the stock market reaction to employee stock purchase plans which are ‘non-tax advantageous’ and adopted for incentive/signaling reasons. The results suggest that (1) equity-based compensation schemes have a positive effect on shareholder wealth for reasons other than tax reduction, (2) a motive for adopting these plans is to align managerial and shareholder interests, and (3) equity ownership motivates key executives more than subordinate employees.","['Sanjai Bhagat', 'James A. Brickley', 'Ronald C. Lease']",[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X85900145,Journal of Financial Economics,1985,14,2
A Monte Carlo investigation of the accuracy of multivariate CAPM tests,"In a multivariate regression model relating individual returns to the market return, CAPM implies non-linear restrictions on the parameters. Several asymptotically valid tests of these restrictions have been suggested. The existing Monte Carlo evidence shows that some of these tests are unreliable for reasonable sample sizes, but does not indicate well which tests are reliable. This paper reports the results of an extensive Monte Carlo experiment. Shanken's CSR test and Jobson and Korkie's corrected likelihood ratio test are quite accurate in all cases we consider.","['Christine E. Amsler', 'Peter Schmidt']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X85900042,Journal of Financial Economics,1985,14,3
Underpricing of seasoned issues,In this paper we provide a model of the underwritten offerings of new shares of seasoned securities. Our purpose is to explain why the offering price chosen by the underwriter is lower than the market price of the firm's shares. Our model recognizes the interdependence between the markets surrounding the announcement and sale of the new issue and recognizes as well the effect which asymmetric information regarding investor demands has upon the prices in these markets.,"['John E. Parsons', 'Artur Raviv']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X85900054,Journal of Financial Economics,1985,14,3
Managerial ownership of voting rights,"Managers of firms with dual classes of common stock can choose different quantities of votes for a given cash flow interest by choosing different quantities of the two securities. We study managerial stock holdings in 45 dual class firms and find that vote ownership per se is an important motivation for these holdings in that corporate officers and their families hold a median 56.9% of the votes and 24.0% of the common stock cash flows. We also find significant family involvement in many sample firms, and document four case studies in which explicit acquisition premiums were paid for superior voting shares.","['Harry DeAngelo', 'Linda DeAngelo']",[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X85900431,Journal of Financial Economics,1985,14,1
Direct evidence on the marginal rate of taxation on dividend income,"Miller and Scholes (1978) hypothesize that the marginal tax rate on dividend income may be less than the marginal rate of tax on capital gains. Their hypothesis is dependent upon individuals utilizing existing provisions of the Code which serve to reduce the taxation of dividends. In this study, estimates of the marginal and effective rates of tax on dividend income for the year 1979 are presented using the Statistics of Income sample of returns. The average marginal rate of tax on dividend income is estimated to be 40%, while the average effective rate of tax is estimated to be 30%.","['Pamela P. Peterson', 'David R. Peterson', 'James S. Ang']",[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X85900182,Journal of Financial Economics,1985,14,2
Trading and valuing depreciable assets,"Optimal policies for selling a risky depreciable asset with proportional taxes and transaction costs are derived for a representative investor who maximizes the market value of his investment. Also calculated are the market value of his investment and the competitive price of the depreciable asset. Depending upon the values of various parameters, the investor realizes either capital gains and no losses, capital losses and no gains, or neither gains nor losses. Additional properties of the solution are derived numerically.",['Joseph T. Williams'],[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X85900194,Journal of Financial Economics,1985,14,2
Time preference and capital asset pricing models,"Results of the theory of individual optimal consumption-investment choice under uncertainty are extended to a class of intertemporally dependent preferences for consumption streams. These results are then used to show that with intertemporally dependent preferences, which are more realistic than the separable time-additive preference structure, Merton's (1973) multi-beta intertemporal capital asset pricing model is still valid, but it can no longer be collapsed to Breeden's (1979) single consumption-beta model.",['Yaacov Z. Bergman'],[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X85900479,Journal of Financial Economics,1985,14,1
