title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
Realization utility,"A number of authors have suggested that investors derive utility from realizing gains and losses on assets that they own. We present a model of this “realization utility,” analyze its predictions, and show that it can shed light on a number of puzzling facts. These include the disposition effect, the poor trading performance of individual investors, the higher volume of trade in rising markets, the effect of historical highs on the propensity to sell, the individual investor preference for volatile stocks, the low average return of volatile stocks, and the heavy trading associated with highly valued assets.","['Nicholas Barberis', 'Wei Xiong']","['Behavioral finance', 'Disposition effect', 'Trading', 'Individual investors']",[],May,https://www.sciencedirect.com//science/article/pii/S0304405X11002376,Journal of Financial Economics,2012,104,2
Difference in interim performance and risk taking with short-sale constraints,"Absent much theory, empirical works often rely on the following informal reasoning when looking for evidence of a mutual fund tournament: If there is a tournament, interim winners have incentives to decrease their portfolio volatility as they attempt to protect their lead, while interim losers are expected to increase their volatility so as to catch up with winners. We consider a rational model of a mutual fund tournament in the presence of short-sale constraints and find the opposite: Interim winners choose more volatile portfolios in equilibrium than interim losers. Several empirical works present evidence consistent with our model. However, based on the above informal argument, they appear to conclude against the tournament behavior. We argue that this conclusion is unwarranted. We also demonstrate that tournament incentives lead to differences in interim performance for otherwise identical managers and that mid-year trading volume is inversely related to mid-year stock return.","['Suleyman Basak', 'Dmitry Makarov']","['Mutual fund tournament', 'Risk-taking incentives', 'Relative performance', 'Portfolio choice', 'Short-sale constraints']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X11002200,Journal of Financial Economics,2012,103,2
‘Déjà vol’: Predictive regressions for aggregate stock market volatility using macroeconomic variables,"Aggregate stock return volatility is both persistent and countercyclical. This paper tests whether it is possible to improve volatility forecasts at monthly and quarterly horizons by conditioning on additional macroeconomic variables. I find that several variables related to macroeconomic uncertainty, time-varying expected stock returns, and credit conditions Granger cause volatility. It is more difficult to find evidence that forecasts exploiting macroeconomic variables outperform a univariate benchmark out-of-sample. The most successful approaches involve simple combinations of individual forecasts. Predictive power associated with macroeconomic variables appears to concentrate around the onset of recessions.",['Bradley S. Paye'],"['Conditional volatility', 'Realized volatility', 'Granger causality', 'Forecast evaluation', 'Forecast combination']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X12001316,Journal of Financial Economics,2012,106,3
The cost and timing of financial distress,"Assessments of the trade-off theory have typically compared the present value of tax benefits to the present value of bankruptcy costs. We verify that this comparison overwhelmingly favors tax benefits, suggesting that firms are under-leveraged. However, when we allow firms to experience even modest (e.g., 1–2% annualized) financial distress costs prior to bankruptcy, the cumulative present value of such costs can easily offset the tax benefits.","['Redouane Elkamhi', 'Jan Ericsson', 'Christopher A. Parsons']","['Trade off theory', 'Financial distress', 'Debt-equity holder conflicts', 'Tax benefits', 'Financial leverage']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X12000232,Journal of Financial Economics,2012,105,1
Multifactor models and their consistency with the ICAPM,"Can any multifactor model be interpreted as a variant of the Intertemporal CAPM (ICAPM)? The ICAPM places restrictions on time-series and cross-sectional behavior of state variables and factors. If a state variable forecasts positive (negative) changes in investment opportunities in time-series regressions, its innovation should earn a positive (negative) risk price in the cross-sectional test of the respective multifactor model. Second, the market (covariance) price of risk must be economically plausible as an estimate of the coefficient of relative risk aversion (RRA). We apply our ICAPM criteria to eight popular multifactor models and the results show that most models do not satisfy the ICAPM restrictions. Specifically, the “hedging” risk prices have the wrong sign and the estimates of RRA are not economically plausible. Overall, the Fama and French (1993) and Carhart (1997) models perform the best in consistently meeting the ICAPM restrictions. The remaining models, which represent some of the most relevant examples presented in the empirical asset pricing literature, can still empirically explain the size, value, and momentum anomalies, but they are generally inconsistent with the ICAPM.","['Paulo Maio', 'Pedro Santa-Clara']","['Asset pricing models', 'Intertemporal CAPM', 'Predictability of stock returns', 'Cross-section of stock returns', 'Value and momentum']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X12001511,Journal of Financial Economics,2012,106,3
Seeking safety: The relation between CEO inside debt holdings and the riskiness of firm investment and financial policies,"CEO inside debt holdings (pension benefits and deferred compensation) are generally unsecured and unfunded liabilities of the firm. Because these characteristics of inside debt expose the CEO to default risk similar to that faced by outside creditors, theory predicts that CEOs with large inside debt holdings will display lower levels of risk-seeking behavior (Jensen and Meckling, 1976). Consistent with the theoretical predictions, we find a negative association between CEO inside debt holdings and the volatility of future firm stock returns, R&D expenditures, and financial leverage, and a positive association between CEO inside debt holdings and the extent of diversification and asset liquidity. Collectively, our results provide empirical evidence suggesting that CEOs with large inside debt holdings prefer investment and financial policies that are less risky.","['Cory A. Cassell', 'Shawn X. Huang', 'Juan Manuel Sanchez', 'Michael D. Stuart']","['Inside debt', 'Pensions', 'Deferred compensation', 'CEO incentives', 'Risk-seeking behavior']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X11002406,Journal of Financial Economics,2012,103,3
Optimal clearing arrangements for financial trades,"Clearinghouses support financial trades by keeping records of transactions and by providing liquidity through short-term credit that participants clear periodically. We study efficient clearing arrangements for exchanges, where traders must clear with a clearinghouse, and for over-the-counter (OTC) markets, where traders can clear bilaterally. When clearing is costly, it can be efficient to subsidize OTC clearing by charging a higher clearing price for transactions conducted on exchanges. The clearinghouse then operates across both markets. Since clearinghouses offer credit, intertemporal incentives are needed to ensure settlement. When liquidity costs increase, concerns about default lead to a tightening of liquidity provision.","['Thorsten Koeppl', 'Cyril Monnet', 'Ted Temzelides']","['Clearing', 'OTC vs. exchanges', 'Private information', 'Liquidity costs', 'Default']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X11001917,Journal of Financial Economics,2012,103,1
"Stock option vesting conditions, CEO turnover, and myopic investment","Corporations have been criticized for providing executives with excessive incentives to focus on short-term performance. This paper shows that investment in short-term projects has beneficial effects in that it provides early feedback about Chief Executive Officer (CEO) talent, which leads to more efficient replacement decisions. Due to the threat of CEO turnover, the optimal design of stock option vesting conditions in executive compensation is more subtle than conventional views suggest. For example, I show that long vesting periods can backfire and induce excessive short-term investments. The study generates new empirical predictions regarding the determinants and impacts of stock option vesting terms in optimal contracting.",['Volker Laux'],"['Executive pay', 'Stock option vesting', 'Managerial myopia', 'CEO turnover']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X12001183,Journal of Financial Economics,2012,106,3
Counterparty credit risk and the credit default swap market,"Counterparty credit risk has become one of the highest-profile risks facing participants in the financial markets. Despite this, relatively little is known about how counterparty credit risk is actually priced. We examine this issue using an extensive proprietary data set of contemporaneous CDS transaction prices and quotes by 14 different CDS dealers selling credit protection on the same underlying firm. This unique cross-sectional data set allows us to identify directly how dealers' credit risk affects the prices of these controversial credit derivatives. We find that counterparty credit risk is priced in the CDS market. The magnitude of the effect, however, is vanishingly small and is consistent with a market structure in which participants require collateralization of swap liabilities by counterparties.","['Navneet Arora', 'Priyank Gandhi', 'Francis A. Longstaff']","['Counterparty credit risk', 'Credit default swaps', 'Collateralization']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X11002327,Journal of Financial Economics,2012,103,2
What does futures market interest tell us about the macroeconomy and asset prices?,"Economists have traditionally viewed futures prices as fully informative about future economic activity and asset prices. We argue that open interest could be more informative than futures prices in the presence of hedging demand and limited risk absorption capacity in futures markets. We find that movements in open interest are highly pro-cyclical, correlated with both macroeconomic activity and movements in asset prices. Movements in commodity market interest predict commodity returns, bond returns, and movements in the short rate even after controlling for other known predictors. To a lesser degree, movements in open interest predict returns in currency, bond, and stock markets.","['Harrison Hong', 'Motohiro Yogo']","['Bonds', 'Business cycle', 'Commodities', 'Currencies', 'Futures market', 'Inflation']",[],September,https://www.sciencedirect.com//science/article/pii/S0304405X12000657,Journal of Financial Economics,2012,105,3
