title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
On the pricing of contingent claims and the Modigliani-Miller theorem,"A general formula is derived for the price of a security whose value under specified conditions is a known function of the value of another security. Although the formula can be derived using the arbitrage technique of Black and Scholes, the alternative approach of continuous-time portfolio strategies is used instead. This alternative derivation allows the resolution of some controversies surrounding the Black and Scholes methodology. Specifically, it is demonstrated that the derived pricing formula must be continuous with continuous first derivatives, and that there is not a ‘pre-selection bias’ in the choice of independent variables used in the formula. Finally, the alternative derivation provides a direct proof of the Modigliani-Miller theorem even when there is a positive probability of bankruptcy.",['Robert C. Merton'],[],[],November,https://www.sciencedirect.com//science/article/pii/0304405X77900204,Journal of Financial Economics,1977,5,2
Efficient portfolio choice with differential taxation of dividends and capital gains,"A simple, necessary and sufficient condition is derived under which portfolios that are mean-variance efficient on a before-tax basis are also efficient on an after-tax basis and vice-versa. Under this condition and the hypothesis that investors demand after-tax efficient portfolios, the ‘no-tax’ form of the Capital Asset Pricing Model provides an accurate description of equilibrium asset returns even though investors in the economy may be subject to a wide variety of tax rates on dividends and capital gains. Evidence reported by Black and Scholes (1974), however, makes the condition for equivalence of before and after-tax efficiency empirically implausible. The paper thus concludes with a characterization of some essential differences between before and after-tax efficient portfolios and of the after-tax efficiency losses associated with before-tax efficient portfolios. The relation of these results to the issue of corporate dividend policy choices is also discussed.",['John B. Long'],[],[],August,https://www.sciencedirect.com//science/article/pii/0304405X77900289,Journal of Financial Economics,1977,5,1
Capital asset prices with heterogeneous beliefs,"Assuming continuous trading in continuous time with Brownian motion processes, the basic capital asset pricing model of Sharpe, Lintner, and Mossin is developed under arbitrary distributions of investors' beliefs consistent with available information. Results on the processing of information are reported, and properties of investors' portfolios are derived.",['Joseph T. Williams'],[],[],November,https://www.sciencedirect.com//science/article/pii/0304405X77900198,Journal of Financial Economics,1977,5,2
The structure and management of dual purpose funds,"Dual fund shares allow individuals to satisfy their divergent preferences for the ordinary income and the capital gains components of return. Institutional restrictions on short selling are shown to permit discounts on dual funds to fluctuate within wide bounds. However, these fluctuations are shown to be consistent with informational efficiency. The average discount is shown to have a contemporaneous association with net redemptions of diversified open-end funds. It is shown that the high turnover of dual fund portfolios is not warranted by their portfolio performance and causes redistributions of wealth between income and capital shareholders.","['Robert H Litzenberger', 'Howard B Sosin']",[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X77900113,Journal of Financial Economics,1977,4,2
"Bankruptcy, absolute priority, and the pricing of risky debt claims","In practice, there are substantial deviations from the doctrine of ‘absolute priority’, which governs the rights of the firm's claimholders in the event of bankruptcy. To determine whether or not the possibility of such deviations is reflected in the prices of the firm's securities, this study examines the risk and return characteristics of financial claims against firms in court-supervised bankruptcy proceedings. Debt claims against bankrupt firms are indeed ‘risky’, exhibiting levels of systematic risk similar to that of common stocks in general. While some of the findings are anomalous, the data are generally consistent with the view that the capital market ‘properly’ prices risky debt claims to reflect both their risk characteristics and the possibility of departures from the doctrine of absolute priority.",['Jerold B. Warner'],[],[],May,https://www.sciencedirect.com//science/article/pii/0304405X77900022,Journal of Financial Economics,1977,4,3
"Trading rules, large blocks and the speed of price adjustment",In this paper large block stock transactions are examined in the context of a trading rule devised by Grier and Albin. The study makes use of the actual intra-day history of stock transactions. Considerable effort is taken to correctly incorporate the effects of transaction costs on trading rule profits and evidence is presented on the sensitivity of such profits to variations in these costs. The use of intra-day prices yields results consistent with the weak form of the efficient markets hypothesis and provides important evidence on the speed of price adjustment.,"['Larry Y. Dann', 'David Mayers', 'Robert J. Raab']",[],[],January,https://www.sciencedirect.com//science/article/pii/0304405X77900344,Journal of Financial Economics,1977,4,1
Capital market equilibrium in a mean-lower partial moment framework,"In this paper, we develop a Capital Asset Pricing Model (CAPM) using a mean-lower partial moment framework. We explicitly derive formulae for the equilibrium values of risky assets that hold for arbitrary probability distributions. We show that when the probability distributions and portfolio returns are either normal, stable (with the same characteristic exponent between 1 and 2 and the same skewness parameter, not necessarily zero), or Student-t distributions, our CAPM reduces to the traditional mean-scale CAPM's. Consequently, since the traditional equilibrium models are special cases of our model, the mean-lower partial moment framework is guaranteed to do at least as well in explaining market data. As an application of our theory, we derive an acceptance criterion for capital investment projects and note that corporate finance theory results developed, for example, in the well-known mean- variance framework carry over to the mean-lower partial moment framework.","['Vijay S. Bawa', 'Eric B. Lindenberg']",[],[],November,https://www.sciencedirect.com//science/article/pii/0304405X77900174,Journal of Financial Economics,1977,5,2
Determinants of corporate borrowing,"Many corporate assets, particularly growth opportunities, can be viewed as call options. The value of such ‘real options’ depends on discretionary future investment by the firm. Issuing risky debt reduces the present market value of a firm holding real options by inducing a suboptimal investment strategy or by forcing the firm and its creditors to bear the costs of avoiding the suboptimal strategy. The paper predicts that corporate borrowing is inversely related to the proportion of market value accounted for by real options. It also rationalizes other aspects of corporate borrowing behavior, for example the practice of matching maturities of assets and debt liabilities.",['Stewart C. Myers'],[],[],November,https://www.sciencedirect.com//science/article/pii/0304405X77900150,Journal of Financial Economics,1977,5,2
Estimating betas from nonsynchronous data,"Nonsynchronous trading of securities introduces into the market model a potentially serious econometric problem of errors in variables. In this paper properties of the observed market model and associated ordinary least squares estimators are developed in detail. In addition, computationally convenient, consistent estimators for parameters of the market model are calculated and then applied to daily returns of securities listed in the NYSE and ASE.","['Myron Scholes', 'Joseph Williams']",[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X77900411,Journal of Financial Economics,1977,5,3
"Savings bonds, retractable bonds and callable bonds","Savings bonds, retractable bonds and callable bonds are each equivalent to a straight bond with an option. Neglecting default risk the value of these contingent claims depends upon the riskless interest rate. This paper employs the option pricing framework to value these bonds, under the assumptions that the interest rate follows a Gauss-Wiener process and that the pure expectations hypothesis holds.","['Michael J. Brennan', 'Eduardo S. Schwartz']",[],[],August,https://www.sciencedirect.com//science/article/pii/0304405X77900307,Journal of Financial Economics,1977,5,1
