title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
News related to future GDP growth as a risk factor in equity returns,"A model that includes a factor that captures news related to future Gross Domestic Product (GDP) growth along with the market factor can explain the cross-section of equity returns about as well as the Fama-French model can. Furthermore, the Fama-French factors HML and SMB appear to contain mainly news related to future GDP growth. When news related to future GDP growth is present in the asset-pricing model, HML and SMB lose much of their ability to explain the cross-section.",['Maria Vassalou'],"['Asset pricing', 'News', 'Future gdp', 'Gmm']",[],April,https://www.sciencedirect.com//science/article/pii/S0304405X02002489,Journal of Financial Economics,2003,68,1
Boundaries of the firm: evidence from the banking industry,"Agency theory implies that asset ownership and decision authority are complements. Using 1998 data from Texas commercial banks, we test whether the likelihood of local ownership of bank offices increases with the importance of granting local managers greater decision authority (for example, due to location or customer base). Our empirical evidence is consistent with this hypothesis. It suggests that complementarities between strategy and organizational structure can foster differentiation among firms in terms of location, customers, and products. It also supports the growing view that small locally-owned banks have a comparative advantage over large banks within specific environments.","['James A Brickley', 'James S Linck', 'Clifford W Smith']","['Boundaries of the firm', 'Banking', 'Economics of organizations', 'Ownership incentives', 'Agency theory', 'Decision authority', 'Locational decisions', 'Riegle–Neal Act', 'Community banks', 'Interstate branching']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X03001703,Journal of Financial Economics,2003,70,3
Likelihood-based specification analysis of continuous-time models of the short-term interest rate,"An extensive collection of continuous-time models of the short-term interest rate is evaluated over data sets that have appeared previously in the literature. The analysis, which uses the simulated maximum likelihood procedure proposed by Durham and Gallant (2002), provides new insights regarding several previously unresolved questions. For single factor models, I find that the volatility, not the drift, is the critical component in model specification. Allowing for additional flexibility beyond a constant term in the drift provides negligible benefit. While constant drift would appear to imply that the short rate is nonstationary, in fact, stationarity is volatility-induced. The simple constant elasticity of volatility model fits weekly observations of the three-month Treasury bill rate remarkably well but is easily rejected when compared with more flexible volatility specifications over daily data. The methodology of Durham and Gallant can also be used to estimate stochastic volatility models. While adding the latent volatility component provides a large improvement in the likelihood for the physical process, it does little to improve bond-pricing performance.",['Garland B. Durham'],"['Short-term interest rate', 'Term structure', 'Stochastic volatility', 'Continuous-time estimation', 'Simulated maximum likelihood']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X03002071,Journal of Financial Economics,2003,70,3
Debtor-in-possession financing and bankruptcy resolution: Empirical evidence,"Debtor-in-possession (DIP) financing is unique secured financing available to firms filing for Chapter 11. Opponents of DIP financing argue that it leads to overinvestment. Alternatively, DIP financing can allow funding for positive net present value projects that increase the likelihood of reorganization and reduce time in bankruptcy. Using a large sample of bankruptcy filings, we find little evidence of systematic overinvestment. DIP financed firms are more likely to emerge from Chapter 11 than non-DIP financed firms. DIP financed firms have a shorter reorganization period; they are quicker to emerge and also quicker to liquidate. The reorganization period is even shorter when prior lenders provide the DIP financing.","['Sandeep Dahiya', 'Kose John', 'Manju Puri', 'Gabriel Ramı́rez']","['Chapter 11', 'Bankruptcy', 'Debtor-in-possession financing']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X03001132,Journal of Financial Economics,2003,69,1
"Culture, openness, and finance","Differences in culture, proxied by differences in religion and language, cannot be ignored when examining why investor protection differs across countries. We show that a country's principal religion predicts the cross-sectional variation in creditor rights better than a country's natural openness to international trade, its language, its income per capita, or the origin of its legal system. Catholic countries protect the rights of creditors less well than Protestant countries. A country's natural openness to international trade mitigates the influence of religion on creditor rights. Culture proxies are also helpful in understanding how investor rights are enforced across countries.","['René M. Stulz', 'Rohan Williamson']","['Investor protection', 'Culture', 'Religion', 'Language']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X03001739,Journal of Financial Economics,2003,70,3
Divisional diversity and the conglomerate discount: evidence from spinoffs,"Existing literature argues that disparity in investment opportunities within diversified firms can erode firm value. We investigate the diversity cost hypothesis of spinoffs by using post-spinoff data to (1) reconstruct the diversified firm after the spinoff and assess the aggregate improvement in value and (2) relate any value improvements to changes in diversity. We find that improvements in aggregate value depend significantly on changes in both a direct measure of diversity and measures based on industry proxies. We conclude that diversification discounts at least partially reflect a value loss due to the diversified nature of the firm itself, rather than selection bias or measurement error.","['Timothy R. Burch', 'Vikram Nanda']","['Diversified firms', 'Internal capital markets', 'Spinoff', 'Diversification discount']",[],October,https://www.sciencedirect.com//science/article/pii/S0304405X03001429,Journal of Financial Economics,2003,70,1
Discounting and underpricing in seasoned equity offers,"Expected discounting in seasoned equity offers is a cost of uncertainty about firm value, marketing new shares, and acquiring information that raises the offer price. Stockholders incorporate predictable discounting in stock prices when equity offers are first announced. The surprise component of discounting, reflecting the lead bank's final adjustment to the offer price, releases information that often causes economically large price swings on the offer day. Disparities between the issuer's closing price and the price suggested in the lead bank's final order book are a primary source of information. The discount surprise appears to be used by lead banks to update capital suppliers with that eleventh-hour information before they commit their funds.","['Oya Altınkılıç', 'Robert S Hansen']","['Underwriters', 'Seasoned public offerings', 'Investment banking', 'Underpricing']",[],August,https://www.sciencedirect.com//science/article/pii/S0304405X03001144,Journal of Financial Economics,2003,69,2
How much do firms hedge with derivatives?,"For 234 large non-financial corporations using derivatives, we report the magnitude of their risk exposure hedged by financial derivatives. If interest rates, currency exchange rates, and commodity prices change simultaneously by three standard deviations, the median firm's derivatives portfolio, at most, generates $15 million in cash and $31 million in value. These amounts are modest relative to firm size, and operating and investing cash flows, and other benchmarks. Corporate derivatives use appears to be a small piece of non-financial firms’ overall risk profile. This suggests a need to rethink past empirical research documenting the importance of firms’ derivative use.","['Wayne Guay', 'S.P Kothari']","['Derivatives', 'Hedging', 'Risk management', 'Financial instruments']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X0300179X,Journal of Financial Economics,2003,70,3
CEO reputation and stock-based compensation,"I develop a theory of stock-based compensation contracts for the chief executive officers (CEOs) of firms and confront the theoretical predictions with recent CEO compensation data. The model characterizes the optimal contract for a CEO whose reputation evolves as signals of the executive's ability are observed by shareholders. Using various proxies for CEO reputation, I show a positive and economically meaningful relationship between stock-based pay-sensitivities and CEO reputation. The findings are robust to controls for CEO age, firm size, the dollar variability of the stock returns, and industry effects.",['Todd T. Milbourn'],"['CEO compensation', 'Reputation', 'Stock-based pay']",[],May,https://www.sciencedirect.com//science/article/pii/S0304405X03000667,Journal of Financial Economics,2003,68,2
Takeover bids and target directors’ incentives: the impact of a bid on directors’ wealth and board seats,"I investigate the nature of the incentives that lead outside directors to serve stockholders’ interests. Specifically, I document the effect of a takeover bid on target directors, both in terms of its immediate financial impact and its effect on the number of future board seats held by those target directors. Directors are rarely retained following a completed offer. All target directors hold fewer directorships in the future than a control group, suggesting that the target board seat is difficult to replace. For outside directors, the direct financial impact of a completed merger is predominately negative. This documents a cost to outside directors should they fail as monitors, forcing the external control market to act for them. Future seats are related to pre-bid performance. Among outside directors of poorly performing firms, those who rebuff an offer face partial settling-up in the directorial labor market, while those who complete the merger do not.",['Jarrad Harford'],"['Mergers and acquisitions', 'Board of directors', 'Director compensation', 'Board seats', 'Settling-up']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X03001089,Journal of Financial Economics,2003,69,1
