title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
Multivariate proxies and asset pricing relations,"A framework is developed in which inferences can be made about the validity of an equilibrium asset pricing relation, even though the central aggregate in this relation is unobservable. A multivariate proxy for the true market portfolio, consisting of an equal-weighted stock index and a long-term government bond index, is employed in an investigation of the Sharpe-Lintner CAPM. The empirical evidence suggests that we can reject the joint hypothesis that (a) CAPM is valid, and (b) multiple correlation between the true market portfolio and proxy assets exceeds 0.7. Connections to the equilibrium factor pricing literature are also explored.",['Jay Shanken'],[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X87900626,Journal of Financial Economics,1987,18,1
On correlations and inferences about mean-variance efficiency,"A framework is presented for investigating the mean-variance efficiency of an unobservable portfolio based on its correlation with a proxy portfolio. A sensitivity analysis derives the highest correlation between the proxy and a portfolio that reverses the inference of a test of SHarpe-Lintner tangency. For example, the maximum correlation between the value-weighted NYSE-AMEX portfolio and a portfolio inferred tangent ranges from 0.76 to 0.48. We also test whether the correlation between the proxy and the tangent portfolio exceeds a given level. This hypothesis is often rejected for the NYSE-AMEX proxy at a correlation of 0.7.","['Shmuel Kandel', 'Robert F. Stambaugh']",[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X87900614,Journal of Financial Economics,1987,18,1
"Target abnormal returns associated with acquisition announcements: Payment, acquisition form, and managerial resistance","Abnormal returns earned by target firms at the time of initial acquisition announcements are related to form of payment, degree of resistance, and type of offer. Results indicate that interdependence among these characteristics is important. Previous research suggests that tender-offer targets earn higher abnormal returns than merger targets. After controlling for payment method and degree of resistance, however, the difference in abnormal returns between tender offers and mergers is insignificant. Resisted offers are associated with insignificantly higher returns than unresisted offers. Abnormal returns associated with cash offers are significantly higher than those associated with stock offers.","['Yen-Sheng Huang', 'Ralph A. Walkling']",[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X87900080,Journal of Financial Economics,1987,19,2
Firm value and seasoned equity issues,"Announcements of new equity issues have been seen to have a negative effect on stock prices. Potential explanations of this negative effect - the price-pressure, wealth-redistribution, and information-release hypotheses - imply different bond-price reactions to the announcements. By investigating bond-price behavior around the announcement of new equity issues this paper distinguishes the relative importance of these hypotheses. The evidence presented of a significant drop in bond prices is consistent with the information-release hypotheses.","['Avner Kalay', 'Adam Shimrat']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X87900316,Journal of Financial Economics,1987,19,1
Shark repellents and stock prices,"Antitakeover amendments (shark repellents) restrict the transfer of corporate control. On average, the public announcement of antitakeover amendments by 600 firms in the period 1979–1985 has an insignificant effect on the value of announcing firms' shares. However, different types of amendments have varying effects. Non-fair-price amendments have an average significant negative effect of 2.95% on share prices, while fair-price amendments have an insignificant effect. The more harmful amendments have larger insider holdings and lower institutional holdings, suggesting a partial explanation of why shareholders approve these amendments.","['Gregg A. Jarrell', 'Annette B. Poulsen']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X87900328,Journal of Financial Economics,1987,19,1
The creation of a class of limited voting common stock and shareholder wealth,"Common stock with limited voting rights changes managerial incentives by allowing managers to separate ownership of equity from ownership of votes. This study compares managerial ownership before and after the creation of a class of limited voting common stock by 44 publicly traded firms between 1962 and 1984, and examines whether the event affects the wealth of current shareholders. There is no evidence that current shareholders are harmed by the creation of limited voting common stock.",['M.Megan Partch'],[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X87900432,Journal of Financial Economics,1987,18,2
Non-stationarity and stage-of-the-business-cycle effects in consumption-based asset pricing relations,"Empirical tests of Euler equations relating security returns and consumption usually appear to reject the model. Using a common specification of aggregate preferences and instrumental variables, this paper examines some potential reasons for rejections. The evidence indicates that maintained stationarity assumptions of previous tests fail for post-war U.S. quarterly and monthly data. Shifts in model parameters are found across policy regimes (pre-1951 and post-1979) and across stages of the business cycle (recession versus non-recession). Controlling for some of these factors, less evidence is found against a simple consumption-based asset pricing model in non-recession periods.","['Wayne E. Ferson', 'John J. Merrick']",[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X8790064X,Journal of Financial Economics,1987,18,1
The monotonicity of the term premium,"Fama's evidence that the term premium on Treasury securities is not monotonically increasing is found to depend entirely on the behavior of bid-asked mean returns on 9- and 10-month bills, and only during the subperiod 8/64–12/72. When transactions costs, as reflected in the bid-asked spread, are taken into account, there is found to be no way to exploit this non-monotonicity. The anomalous behavior of the quotations is attributed to the Treasury's auctions of 9-month bills during the period 9/66–10/72. The hypothesis that the term premium is a monotonically increasing function of maturity remains unrefuted.",['J.Huston McCulloch'],[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X87900687,Journal of Financial Economics,1987,18,1
Stock returns and the term structure,"In monthly U.S. data for 1959–1979 and 1979–1983, the state of the term structure of interest rates predicts excess stock returns, as well as excess returns on bills and bonds. This paper documents this fact and uses it to examine some simple asset pricing models. In 1959–1979, the data strongly reject a single-latent-variable specification of predictable excess returns. There is considerable evidence that conditional variances of excess returns change through time, but the relationship between conditional mean and conditional variance is reliably positive only at the short end of the term structure.",['John Y. Campbell'],[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X87900456,Journal of Financial Economics,1987,18,2
An empirical analysis of the incentives to engage in costly information acquisition,"In order for security prices to be informationally efficient, incentives must exist for traders to engage in costly information acquisition. This paper provides empirical evidence on this proposition. We observe that risk arbitrageurs (i.e., market participants who trade in securities of firms that are involved in mergers, tender offers, and voluntary liquidations) are able to generate private information regarding the success or failure of corporate reorganizations. Moreover, risk arbitrageurs earn substantial returns on their trading activities. These results suggest that security prices are sufficiently noisy to create incentives for costly information acquisition.","['David F. Larcker', 'Thomas Lys']",[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X87900638,Journal of Financial Economics,1987,18,1
Testing for market timing ability,In this paper we examine the Henriksson-Merton test of market timing and its potential usefulness in evaluating investment advice. The paper proposes a natural extension of the test that is valid under more general assumptions about the distribution of asset returns. We show that the Henriksson-Merton test and its more general counterpart are special cases of standard tests of market rationality and efficiency. Both tests are applied to a group of foreign exchange advisory services.,"['Robert E. Cumby', 'David M. Modest']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X8790033X,Journal of Financial Economics,1987,19,1
"Time to build, option value, and investment decisions","Investment decisions and outlays are often made sequentially. For example, the rate at which construction proceeds is usually flexible and can be adjusted with the arrival of new information. Traditional discounted cash flow methods which treat the pattern of investment as fixed ignore this flexibility and understate the value of the project. This paper uses contingent claims analysis to derive optimal decision rules and to value such investments. We determine the effects of time to build, opportunity cost and uncertainty on the investment decision. For reasonable parameter values, we show how a simple NPV rule can lead to gross errors.","['Saman Majd', 'Robert S. Pindyck']",[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X87900596,Journal of Financial Economics,1987,18,1
The distribution of earnings news over time and seasonalities in aggregate stock returns,"Over the past 55 years returns on stock market indexes have on average been higher during the first half-month of calendar quarters 2 through 4 than at other times. Coincidentally, aggregate corporate earnings news arriving at the market during these half-month periods tends to be good, whereas earnings reports arriving later are more likely to convey bad news. In addition firms tend to publish bad-news earnings reports on Mondays, coincident with negative Monday effects in stock returns. The coincidence of earnings news arrival and market seasonalities leads to conjectures about informational reasons for observed seasonalities.",['Stephen H. Penman'],[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X87900390,Journal of Financial Economics,1987,18,2
The wealth effects of company initiated management changes,"The essence of corporate control includes the hiring and firing of key managers. We examine changes in equity values when the Board of Directors appoints and dismisses top-level managers. The evidence suggests that management changes signal shifts in company policy and raise shareholder wealth, internal promotions confirm the soundness of investment by large companies in firm-specific human capital while external appointments do not, promotions occur more often than external appointments but decline in importance as firm size decreases, and dismissal is not a favored means to handle managerial underperformance but is associated with stock price increases when used.","['Eugene P.H. Furtado', 'Michael S. Rozeff']",[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X87900651,Journal of Financial Economics,1987,18,1
A monthly effect in stock returns,"The mean return for stocks is positive only for days immediately before and during the first half of calendar months, and indistinguishable from zero for days during the last half of the month. This ‘monthly effect’ is independent of other known calendar anomalies such as the January effect documented by others and appears to be caused by a shift in the mean of the distribution of returns from days in the first half of the month relative to days in the last half.",['Robert A. Ariel'],[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X87900663,Journal of Financial Economics,1987,18,1
