title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
The numeraire portfolio,"A portfolio formed from a given list of assets is defined as a numeraire portfolio for the list if (a) it is self-financing, (b) its value is always positive, and (c) zero is always the best conditional forecast of the numeraire-dominated rate of return of every asset on the list. The numeraire portfolio exists if and only if there are no profit opportunities from trading assets on the list. For a sample list of heterogeneous assets (NYSE size-quintile portfolios, corporate bonds, and short-term bills), numeraire-dominated returns are similar to market-model forecast errors and, as abnormal return measures, clearly dominate market-adjusted returns.",['John B. Long'],[],[],July,https://www.sciencedirect.com//science/article/pii/0304405X9090012O,Journal of Financial Economics,1990,26,1
Is corporate bankruptcy efficient?,"Auctions allocate resources to their highest-valued uses. Yet bankruptcy does not use auctions. Instead judges determine a value and parcel out interests on the assumption that this valuation is correct. Errors inevitable in this process lead many persons to conclude that bankruptcy is inefficient. This essay argues that the conclusion does not follow. The costs of error in valuation may be less than the cost of conducting an auction. Legal rules endure because they are efficient or because they transfer wealth. Transfers are an implausible explanation of the current bankruptcy regime, leaving efficiency as the prevailing explanation.",['Frank H. Easterbrook'],[],[],October,https://www.sciencedirect.com//science/article/pii/0304405X90900625,Journal of Financial Economics,1990,27,2
Consolidating corporate control,"Dual-class recapitalizations and leveraged buyouts have similar effects on ownership of corporate voting rights but very different effects on ownership of residual claims. We predict that firms with greater growth opportunities, lower agency costs, and lower tax liability are more likely to consolidate control through dual-class recapitalizations. We find strong support for the growth hypothesis and weaker support for the other hypotheses. These results increase our understanding of the causes of change in organizational form by illustrating that the method and effects of consolidating corporate control are systematically related to firm attributes.","['Kenneth Lehn', 'Jeffry Netter', 'Annette Poulsen']",[],[],October,https://www.sciencedirect.com//science/article/pii/0304405X9090067A,Journal of Financial Economics,1990,27,2
Investment-banking contracts in tender offers,"Empirical analysis reveals that investment-banker advisory fees in tender offers average 1.29% of the value of a completed transaction, far below the levels often alluded to in the business press. Most fees are contingent on offer outcome, with target-firm fees typically contingent on transaction value and bidding-firm fees on the number of shares purchased. Although these contingent contracts motivate investment bankers to satisfy some client objectives, many also create conflicts of interest between banker and firm. These incentive problems are apparent in offer evaluation, in hostile offers, and in the price paid by bidding firms.",['Robyn M. McLaughlin'],[],[],November–December,https://www.sciencedirect.com//science/article/pii/0304405X90900533,Journal of Financial Economics,1990,28,1
An analysis of exchangeable debt offers,"Exchangeable debt is convertible into the common stock of a target firm in which the issuing firm has an ownership position. It signifies a potential change in the issuing firm's asset composition through the divestiture of the ownership stake in the target firm. We find that announcements of exchangeable debt offers are associated with insignificant abnormal returns for the shareholders of issuing firms. The target firm's share price declines, however, when an exchangeable debt offer is announced. This result is consistent with the offer's potential to reduce the ownership concentration of the target firm's common stock.","['Chinmoy Ghosh', 'Raj Varma', 'J.Randall Woolridge']",[],[],November–December,https://www.sciencedirect.com//science/article/pii/0304405X90900555,Journal of Financial Economics,1990,28,1
Managerial discretion and optimal financing policies,"I analyze financing policies in a firm owned by atomistic shareholders who observe neither cash flows nor management's investment decisions. Management derives perquisites from investment and invests as much as possible. Since it always claims that cash flow is too low fund all positive net present value projects, its claim is not credible when cash flow is truly low. Consequently, management is forced to invest too little when cash flow is low and chooses to invest too much when it is high. Financing policies, by influencing the resources under management's control, can reduce the costs of over- and underinvestment.",['RenéM. Stulz'],[],[],July,https://www.sciencedirect.com//science/article/pii/0304405X9090011N,Journal of Financial Economics,1990,26,1
Corporate ownership structure and performance,"I investigate changes in operating performance after 58 management buyouts of public companies completed during 1977–1986. Operating returns increase significantly from the year before to the year after buyouts as measured by operating cash flows (before interest and taxes) per employee and per dollar of operating assets. Subsequent changes in operating returns suggest that this increase is sustained. Adjustments in the management of working capital contribute to the increase in operating returns. The increase is not, however, the result of layoffs or reductions in expenditures for advertising, maintenance and repairs, research and development, or property, plant, and equipment.",['Abbie J. Smith'],[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X9090024T,Journal of Financial Economics,1990,27,1
Bankruptcy resolution,"I present new evidence on the direct costs of bankruptcy and violation of priority of claims. In a sample of 37 New York and American Stock Exchange firms that filed for bankruptcy between November 1979 and December 1986, direct costs average 3.1% of the book value of debt plus the market value of equity, and priority of claims is violated in 29 cases. The breakdown in priority of claims occur primarily among the unsecured creditors and between the unsecured creditors and equity holders. Secured creditors' contracts are generally upheld.",['Lawrence A. Weiss'],[],[],October,https://www.sciencedirect.com//science/article/pii/0304405X90900588,Journal of Financial Economics,1990,27,2
"Bankruptcy, boards, banks, and blockholders","In 111 publicly traded firms that either file for bankruptcy or privately restructure their debt between 1979 and 1985, bank lenders frequently become major stockholders or appoint new directors. On average, only 46% of incumbent directors remain when bankruptcy or debt restructuring ends. Directors who resign hold significantly fewer seats on other boards following their departure. Common-stock ownership becomes more concentrated with large blockholders and less with corporate insiders. Few firms are acquired. Collectively, these results suggest that corporate default leads to significant changes in the ownership of firms' residual claims and in the allocation of rights to manage corporate resources.",['Stuart C. Gilson'],[],[],October,https://www.sciencedirect.com//science/article/pii/0304405X9090060D,Journal of Financial Economics,1990,27,2
Information effects in financial distress,"In 1972 a group of electric utilities announced plans to construct Seabrook Station, a nuclear generating facility. In 1988, the lead partner in the venture, Public Service Company of New Hampshire (PSNH), filed for bankruptcy. Examination of the stock price effects of a variety of financial events preceding the bankruptcy filing shows that information about cash flows paid to PSNH security holders affected the common stock prices of PSNH and its Seabrook partners. whereas information about investment and operating cash flows had little or no effect.","['Fred R. Kaen', 'Hassan Tehranian']",[],[],July,https://www.sciencedirect.com//science/article/pii/0304405X9090016S,Journal of Financial Economics,1990,26,1
Political and legal restraints on ownership and control of public companies,"Law and politics affect the financial structure of the public corporation, perhaps as much as economics. Law restricts financial institutions from holding large equity blocks and from networking the small blocks they do own. Impetus for these restrictions came from several sources: a public-spirited belief that financial stability would be fostered by financial fragmentation, American federalism (each state created its own insular set of financial institutions), rivalries between groups of financial institutions, and popular mistrust of powerful private financial institutions. The stability of many of these rules also derives from the political resistance that one would expect corporate managers and benefited financial institutions to offer to any change.",['Mark J Roe'],[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X9090019V,Journal of Financial Economics,1990,27,1
"Outside directors, board independence, and shareholder wealth","Management plays a dominant role in selecting outside directors, inviting skepticism about outsiders' ability to make independent judgments on firm performance. Our examination of wealth effects surrounding outside director appointments finds significantly positive share-price reactions. We find no clear evidence that outside directors of any particular occupation are more or less valuable than others. The results are consistent with the hypothesis that outside directors are chosen in the interest of shareholders.","['Stuart Rosenstein', 'Jeffrey G Wyatt']",[],[],August,https://www.sciencedirect.com//science/article/pii/0304405X9090002H,Journal of Financial Economics,1990,26,2
The valuation of options on yields,"Many contingent claims incorporate options on yield levels. I derive closed-form expressions for European yield-option prices using a general equilibrium model in which the underlying yield is the relevant state variable. The properties of these options differ markedly from those of conventional options on traded assets. For example, yield-call values can be less than their intrinsic value and can be decreasing functions of the underlying yield. These features have important hedging implications. I examine the empirical implications of the model using price data for the 13-week T-bill options traded on the Chicago Board Options Exchange.",['Francis A. Longstaff'],[],[],July,https://www.sciencedirect.com//science/article/pii/0304405X9090014Q,Journal of Financial Economics,1990,26,1
"Event risk, covenants, and bondholder returns in leveraged buyouts","Prebuyout bondholders, on average, suffer statistically significant wealth losses in leveraged buyouts. Bonds with strong covenant protection, however, gain value, while those with no protection lose value. The disposition of bonds after buyouts, e.g., remained outstanding, called, tendered, defeased, is also strongly linked to type of covenant protection. We also document that covenant use declines for bonds issued after 1980. Finally, the losses to bondholders are small compared with the gains accruing to shareholders.","['Paul Asquith', 'Thierry A. Wizman']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X9090026V,Journal of Financial Economics,1990,27,1
Dividend yield and expected returns,"Previous research examining the relation between dividend yield and equity returns documents a U-shaped pattern arising from the positive CAPM-adjusted average excess return of zero-dividend firms. In contrast, this paper reports that zero-dividend firms earn negative average excess returns relative to firms of similar size. Despite the apparent conformity of these results to the predictions of after-tax asset pricing models, the negative size-adjusted excess returns cannot be drive solely by tax effects. These excess returns, which are concentrated in the initial zero-dividend years and approach - 1% per month, are attributed to possible dividend-expectation effects rather than taxes.",['William G. Christie'],[],[],November–December,https://www.sciencedirect.com//science/article/pii/0304405X90900496,Journal of Financial Economics,1990,28,1
Consequences of leveraged buyouts,"Research suggests that leveraged buyouts create value through significant operating performance improvements. There is little evidence that buyouts lead to widespread employee layoffs, wage reductions, or wealth transfers from bondholders. LBOs continue to be controversial, however. Future research should focus on the effect of buyouts on firms' strategic investments, buyout firms' performance under difficult economic conditions, and the frequency and costs of financial distress associated with buyouts. Research can also focus on improving the performance of public corporations by examining the individual contributions of debt, management ownership, and corporate governance changes to podt-buyout performance.",['Krishna G. Palepu'],[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X9090028X,Journal of Financial Economics,1990,27,1
Corporate research and development expenditures and share value,"Share-price responses to 95 announcements of increased research and development (R & D) spending are significantly positive on average, even when the announcement occurs in the face of an earnings decline. High-technology firms that announce increases in R & D spending experience positive abnormal returns on average, whereas announcements by low-technology firms are associated with negative abnormal returns. Further, in our cross-sectional analyses we find that higher R & D intensity than the industry average leads to larger stock-price increases only for firms in high-technology industries.","['Su Han Chan', 'John D Martin', 'John W Kensinger']",[],[],August,https://www.sciencedirect.com//science/article/pii/0304405X9090005K,Journal of Financial Economics,1990,26,2
"Large-block transactions, the speed of response, and temporary and permanent stock-price effects","The paper investigates how quickly prices attain new equilibrium levels after large-block transactions, and measures the associated temporary and permanent price effects. We find that prices adjust within at most three trades, with most of the adjustment occurring in the first trade. The temporary price effect for seller-initiated transactions is related to block size, but the temporary price effect observed for buyer-initiated transactions is no larger than that observed in 100 share trades. Most of the price effect associated with block trades is permanent and is related to block size, regardless of the initiating party.","['Robert W. Holthausen', 'Richard W. Leftwich', 'David Mayers']",[],[],July,https://www.sciencedirect.com//science/article/pii/0304405X9090013P,Journal of Financial Economics,1990,26,1
Corporate governance through statistical eyes,"This paper discusses the main findings in three statistical studies: ‘ESOPs and Corporate Control’ by Gordon and Pound, ‘…The Choice Between Dual-Class Recapitalizations and Leveraged Buyouts’ by Lehn, Netter, and Poulsen, and ‘Outside Directorships and Corporate Performance’ by Kaplan and Reishus. I conclude that, despite the sophisticated design and execution of the three studies, the amount of important new information they provide is small. Specific problems regarding their methodologies and interpretation are discussed. I question the fruitfulness of an exclusively statistical approach to corporate governance research.",['Leo Herzel'],[],[],October,https://www.sciencedirect.com//science/article/pii/0304405X9090068B,Journal of Financial Economics,1990,27,2
How risky is the debt in highly leveraged transactions?,"This paper estimates the systematic risk of the debt in public leveraged recapitalizations. We calculate this risk as a function of the difference in systematic equity risk before and after the recapitalization. The increase in equity risk is surprisingly small after a recapitalization, ranging from 37% to 57%, depending on the estimation method. If total company risk is unchanged, the implied systematic risk of the post-recapitalization debt in twelve transactions averages 0.65. Alternatively, if the entire market-adjusted premium in the leveraged recapitalization represents a reduction in fixed costs, the implied systematic risk of this debt averages 0.40.","['Steven N. Kaplan', 'Jeremy C. Stein']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X9090027W,Journal of Financial Economics,1990,27,1
"Financial distress, reorganization, and organizational efficiency","This paper examines financial distress and its effect on organizational efficiency. Imperfect information and conflicts of interest among the firm's claimholders influence the outcome of financial distress. Methods for resolving distress and controlling conflicts of interest are discussed. New evidence on financial restructuring and distress costs is presented along with evidence on the organizational restructuring that accompanies financial distress. The evidence demonstrates that financial distress has benefits as well as costs, and that financial and ownership structure affect the net costs.",['Karen Hopper Wruck'],[],[],October,https://www.sciencedirect.com//science/article/pii/0304405X90900636,Journal of Financial Economics,1990,27,2
Institutional investment patterns and corporate financial behavior in the United States and Japan,"This paper examines the agency problem between shareholders and debtholders of Japanese and U.S. firms. Whereas U.S. institutional investors are restricted from doing so, Japanese financial institutions take large equity positions in firms to which they lend, particularly in firms more susceptible to the agency problem. Debt ratios of U.S. firms are negatively related to the firm's potential to engage in risky, suboptimal investments, whereas Japanese debt ratios show no such relation. The evidence is consistent with the notion that the agency problem is mitigated to a greater degree in Japan than in the U.S.",['Stephen D. Prowse'],[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X9090020Z,Journal of Financial Economics,1990,27,1
ESOPs and corporate control,"This paper examines the effects of employee stock ownership plans (ESOPs) on shareholder wealth. ESOPs established in the presence of takeover activity reduce share values, by approximately 4% on average. ESOPs also reduce share values if they are structured to transfer control away from outside shareholders, by creating a new ownership block with veto power over takeover bids. Large ESOPs established with nonvoting stock, so as to preclude any immediate control transfers, result in a significant increase in share values. The wealth effect of any given ESOP thus depends upon both its incentive and control effects on the corporation.","['Lilli A. Gordon', 'John Pound']",[],[],October,https://www.sciencedirect.com//science/article/pii/0304405X90900669,Journal of Financial Economics,1990,27,2
Outside directorships and corporate performance,"This paper examines the relation between a company's performance and its top executives' service on other boards of directors. Using dividend cuts to measure performance, we find that top executives of companies that reduce their dividends are approximately 50% less likely to receive additional outside directorships than are top executives of companies that do not reduce their dividends (significant at 1% level). The probability that top executives will resign from or lose outside directorships they already hold is negatively, but not significantly, related to the performance of their own firms.","['Steven N. Kaplan', 'David Reishus']",[],[],October,https://www.sciencedirect.com//science/article/pii/0304405X90900614,Journal of Financial Economics,1990,27,2
"Borrowing relationships, intermediation, and the cost of issuing public securities","This paper investigates how an established borrowing relationship affects the costs associated with initial public offerings of equity. Our model illustrates how the existence of a borrowing relationship reduces the ex ante uncertainty about the value of the issuing firm's equity in the secondary market. If underpricing is related to uncertainty, a borrowing relationship can reduce underpricing. Empirically, we find that, other things equal, IPOs of firms with previously established borrowing relationships are underpriced substantially less than other IPOs.","['Christopher James', 'Peggy Wier']",[],[],November–December,https://www.sciencedirect.com//science/article/pii/0304405X9090051Z,Journal of Financial Economics,1990,28,1
Wealth effects of regulatory reform,"This paper investigates the effect of California's Proposition 103 on the market value of publicly traded property- and liability-insurance companies. The passage of this referendum on November 8, 1988 moved California from a market-oriented to a heavily regulated insurance-pricing system. During the period surrounding the election, the average stock price of insurance companies doing business in California declined by 6.91%. The decline is positively related to the proportion of a firm's premiums affected by the referendum and the proportion generated in other states where insurance regulation is likely to change, and negatively related to the firm's profitability.","['Joseph A. Fields', 'Chinmoy Ghosh', 'David S. Kidwell', 'Linda S. Klein']",[],[],November–December,https://www.sciencedirect.com//science/article/pii/0304405X90900544,Journal of Financial Economics,1990,28,1
Do union wealth concessions explain takeover premiums?,"This paper investigates whether union wealth concessions caused by changes in real wage growth following takeovers explain target-firm share-price premiums. Point estimates imply that union wealth changes in the six years following the acquisition account for 1% to 2% of shareholder premiums. This figure rises to 5% over 18 years. For hostile takeovers, union wealth increases by roughly 3% and 10% of shareholder gains over 6- and 18-year periods. The 95% confidence interval for wage changes implies that unions may lose up to a quarter, or gain up to a fifth, of what target shareholders gain.",['Joshua G. Rosett'],[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X9090029Y,Journal of Financial Economics,1990,27,1
Voluntary restructuring,"This paper presents a detailed case history of voluntary restructuring by General Mills. During the 1980s the company reversed the extensive diversification of the two preceding decades by returning to its traditional core of packaged foods and food-related services. Drawing extensively on field interviews with the parties directly involved in the decision process, the paper explains the rationale behind both the structuring and the restructuring process. It highlights the role of the internal corporate governance process, the internal and external forces for change, and the consequences for financial performance and shareholder value.",['Gordon Donaldson'],[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X9090023S,Journal of Financial Economics,1990,27,1
Market microstructure and asset pricing,"This research investigates the influence of market microstructure on liquidity premiums. Premiums of a competitive, multiple-dealership market (NASDAQ) are contrasted with those of a monopolistic, specialist system (NYSE). Differences in liquidity premiums are estimated from monthly stock returns. For small firms, the average returns of NYSE securities exceed the average returns of NASDAQ securities. This return differential persists after controlling for size, risk, and liquidity-related variables. Neither the NYSE nor NASDAQ dominates the other in providing liquidity. The NASDAQ appears to have a liquidity advantage over the NYSE for small firms but not for large companies.",['Marc R. Reinganum'],[],[],November–December,https://www.sciencedirect.com//science/article/pii/0304405X9090050A,Journal of Financial Economics,1990,28,1
Troubled debt restructurings,"This study investigates the incentives of financially distressed firms to restructure their debt privately rather than through formal bankruptcy. In a sample of 169 financially distressed companies, about half successfully restructure their debt outside of Chapter 11. Firms more likely to restructure their debt privately have more intangible assets, owe more of their debt to banks, and owe fewer lenders. Analysis of stock returns suggests that the market is also able to discriminate ex ante between the two sets of firms, and that stockholders are systematically better off when debt is restructured privately.","['Stuart C. Gilson', 'Kose John', 'Larry H.P. Lang']",[],[],October,https://www.sciencedirect.com//science/article/pii/0304405X90900599,Journal of Financial Economics,1990,27,2
Subordination of American capital,"To economists, agency problems present challenges that can be resolved through optimal contracting or incentive mechanisms. To politicians, agency problems represent entitlements to be allocated among favored constituencies. Corporate management constitutes a powerful constituency independent of the interests of workers, local communities, and other corporate stakeholders. The political process has, for politically rational but economically dabatable reasons, systematically subordinated investors' desire to resolve agency problems to managers' desire to be protected from capital-market discipline. Politically explicit modes of analysis thus complement traditional tools of finance theory and improve our ability to explain capital-market structure and behavior.",['Joseph A. Grundfest'],[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X9090022R,Journal of Financial Economics,1990,27,1
"Posterior, predictive, and utility-based approaches to testing the arbitrage pricing theory","To provide a framework for judging the economic significance of departures from the arbitrage pricing theory, we adopt a utility-based metric based on optimal portfolio choices. This measure is examined using both predictive and posterior analysis. Our predictive analysis shows very large and economically significant departures from the model restrictions. However, the high level of parameter uncertainty suggests that we cannot conclusively either affirm or reject the APT. Our conclusions differ markedly from other studies which employ traditional significance-testing procedures and, in many instances, fail to reject the APT restrictions.","['Robert McCulloch', 'Peter E. Rossi']",[],[],November–December,https://www.sciencedirect.com//science/article/pii/0304405X90900463,Journal of Financial Economics,1990,28,1
The structure and governance of venture-capital organizations,"Venture-capital organizations raise money from individuals and institutions for investment in early-stage businesses that offer high potential but high risk. This paper describes and analyzes the structure of venture-capital organizations, focusing on the relationship between investors and venture capitalists and between venture-capital firms and the ventures in which they invest. The agency problems in these organizations and to the contracts and operating procedures that have evolved in response are emphasized. Venture-capital organizations are contrasted with large, publicly traded corporations and with leveraged buyout organizations.",['William A. Sahlman'],[],[],October,https://www.sciencedirect.com//science/article/pii/0304405X90900658,Journal of Financial Economics,1990,27,2
The role of venture capital in the creation of public companies,"We examine an exhaustive set of initial public offerings (IPOs) by venture-capital-backed companies between 1978 and 1987. We find that venture capitalists specialize their investments in firms to provide intensive monitoring services. Consistent with their monitoring role, the venture capitalists take concentrated equity positions, maintain their investment beyond the IPO, and serve on the boards of their portfolio firms. The quality of their monitoring services appears to be recognized by capital markets through lower underpricing for IPOs with better monitors.","['Christopher B. Barry', 'Chris J. Muscarella', 'John W. Peavy', 'Michael R. Vetsuypens']",[],[],October,https://www.sciencedirect.com//science/article/pii/0304405X90900647,Journal of Financial Economics,1990,27,2
Dividend capture in NASDAQ stocks,"We examine the importance of dividend-capture trading in NASDAQ stocks by testing for cross-sectional relations between ex-day abnormal returns and bid-ask spreads. Throughout, we find that ex-day returns and spreads are positively related. The relation increases across dividend-yield quintiles and is strongest in high-yield stocks. The relation does not appear in a sample of non-ex-dividend days. These findings indicate that dividend-capture trading affects the ex-day returns of at least some, particularly high-yield, NASDAQ stocks, and that dividend-capture trading is important for understanding ex-dividend-day returns.","['Jonathan M. Karpoff', 'Ralph A. Walkling']",[],[],November–December,https://www.sciencedirect.com//science/article/pii/0304405X90900474,Journal of Financial Economics,1990,28,1
