title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
The market's response to recurring events the case of stock splits,A substantial body of literature suggests that stock splits convey information. In this paper we extend this literature by examining firms that split their stock at least twice during 1970–1988. We focus on firms with multiple splits to provide evidence on the market's use of previous split experience in interpreting a recurring event. Our major findings are that stock price responses to both stock splits and post-split earnings changes depend on earnings realizations observed after previous splits. These findings support the conclusion that the market uses previous split experience to interpret a recurring event.,"['Eugene Pilotte', 'Timothy Manuel']","['Stock splits', 'Price response', 'Earnings information']",[],May,https://www.sciencedirect.com//science/article/pii/0304405X9500859D,Journal of Financial Economics,1996,41,1
Leasing and credit risk,"Despite empirical evidence pointing to a strong similarity between lease contracts and junk bonds, the theoretical modeling of equilibrium lease determination has been confined primarily to default-free leases. This paper provides a unified framework for determining the equilibrium credit spread on leases subject to default risk. The model is flexible enough to be applied to a wide variety of real-world leasing structures, including security deposits, required up-front prepayments, embedded lease options, leases indexed to use, and lease credit insurance contracts.",['Steven R. Grenadier'],[],[],November,https://www.sciencedirect.com//science/article/pii/0304405X96008823,Journal of Financial Economics,1996,42,3
Debt and the marginal tax rate,"Do taxes affect corporate debt policy? This paper tests whether the incremental use of debt is positively related to simulated firm-specific marginal tax rates that account for net operating losses, investment tax credits, and the alternative minimum tax. The simulated marginal tax rates exhibit substantial variation due to the dynamics of the tax code, tax regime shifts, business cycle effects, and the progressive nature of the statutory tax schedule. Using annual data from more than 10,000 firms for the years 1980–1992, I provide evidence which indicates that high-tax-rate firms issue more debt than their low-tax-rate counterparts.",['John R. Graham'],"['Debt', 'Capital structure', 'Marginal tax rate', 'Taxes']",[],May,https://www.sciencedirect.com//science/article/pii/0304405X9500857B,Journal of Financial Economics,1996,41,1
Dealer versus auction markets: A paired comparison of execution costs on NASDAQ and the NYSE,"Execution costs, as measured by the quoted spread, the effective spread (which accounts for trades inside the quotes), the realized spread (which measures revenues of suppliers of immediacy), the Roll (1984) implied spread, and the post-trade variability, are twice as large for a sample of NASDAQ stocks as they are for a matched sample of NYSE stocks. The difference is not due to differences in adverse information, in market depth, or in the frequency of even-eighth quotes. Partial explanations are provided by differences in the treatment of limit orders and commissions in the two markets. We conclude that important explanations are the internalization and preferencing of order flow and the presence of alternative interdealer trading systems, factors that limit dealers' incentives to narrow spreads on NASDAQ.","['Roger D. Huang', 'Hans R. Stoll']","['NASDAQ', 'NYSE', 'Execution cost', 'Market structure', 'Bid-ask spreads']",[],July,https://www.sciencedirect.com//science/article/pii/0304405X9500867E,Journal of Financial Economics,1996,41,3
A requiem for the USA Is small shareholder monitoring effective?,"From 1986 to 1993, the United Shareholders Association (USA) provided a conduit through which small shareholders could unite and attempt to influence the governance of large US corporations. We show that the USA targeted large firms that underperformed the market, that its influence increased from 1990 to 1993, and that USA-Sponsored proposals were more successful when the target firm was a poor performer with high institutional ownership. The announcement of 53 USA-negotiated agreements is associated with an average abnormal return of 0.9% or a total shareholder wealth gain of $1.3 billion, suggesting that USA-sponsored shareholder activism enhanced shareholder value.","['Deon Strickland', 'Kenneth W. Wiles', 'Marc Zenner']","['Corporate governance', 'Shareholder activism', 'Monitoring', 'Ownership structure']",[],February,https://www.sciencedirect.com//science/article/pii/0304405X9500849A,Journal of Financial Economics,1996,40,2
Grandstanding in the venture capital industry,"I develop and test the hypothesis that young venture capital firms take companies pubic earlier than older venture capital firms in order to establish a reputation and successfully raise capital for new funds. Evidence from a sample of 433 IPOs suggests that companies backed by young venture capital firms are younger and more underpriced at their IPO than those of established venture capital firms. Moreover, young venture capital firms have been on the board of directors a shorter period of time at the IPO, hold smaller equity stakes, and time the IPO to precede or coincide with raising money for follow-on funds.",['Paul A. Gompers'],[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X96008744,Journal of Financial Economics,1996,42,1
The distorting effect of the prudent-man laws on institutional equity investments,"I examine the effect of prudent-man laws on the behavior of institutional investors. Variation in exposure to legal liability across types of investment managers allows me to disentangle the effect of the prudent-man laws from other potential influences on manager behavior. Bank managers significantly tilt the composition of their portfolios toward stocks that are viewed by the courts as prudent, while mutual fund managers choose not. I show that differences in the direction that bank and mutual fund managers choose to tilt may explain their portfolio performance differences over time.",['Diane Del Guercio'],"['Institutional investors', 'Prudent-man regulations', 'Portfolio tilting', 'Portfolio performance']",[],January,https://www.sciencedirect.com//science/article/pii/0304405X95008412,Journal of Financial Economics,1996,40,1
Higher market valuation of companies with a small board of directors,"I present evidence consistent with theories that small boards of directors are more effective. Using Tobin's Q as an approximation of market valuation, I find an inverse association between board size and firm value in a sample of 452 large U.S. industrial corporations between 1984 and 1991. The result is robust to numerous controls for company size, industry membership, inside stock ownership, growth opportunities, and alternative corporate governance structures. Companies with small boards also exhibit more favorable values for financial ratios, and provide stronger CEO performance incentives from compensation and the threat of dismissal.",['David Yermack'],"['Boards of directors', 'Corporate governance']",[],February,https://www.sciencedirect.com//science/article/pii/0304405X95008445,Journal of Financial Economics,1996,40,2
The influence of professional investors on the failure of management buyout attempts,"In a sample of 111 MBO offers between 1984 and 1987, almost 30% attract new blockholders. These blockholders are primarily professional investors who act to facilitate a takeover by a higher bidder, thus increasing returns to both themselves and other public shareholders. In contrast, I find little evidence that pre-existing blockholders, particularly institutional holders, affect either the offer outcome or actively participate in the buyout contest once it begins. The overall pattern of results suggests that professional investors, particularly equity-holding companies, are ‘control specialists’ who provide valuable services as brokers in the market for corporate control.",['Sarah W. Peck'],"['Blockholder', 'MBO', 'Buyout', 'Ownership structure', 'Corporate control']",[],February,https://www.sciencedirect.com//science/article/pii/0304405X95008478,Journal of Financial Economics,1996,40,2
Perceptions and the politics of finance: Junk bonds and the regulatory seizure of first capital life,"In May 1991, one month after seizing Executive Life, California regulators seized First Capital Life (FCLIC). Both insurers were Drexel clients with large junk bond holdings, and both had experienced ‘bank runs’. FCLIC's run followed regulators' televised comments that its poor condition necessitated a substantial cash infusion. Yet FCLIC's statutory capital — with junk bonds, real estate, and mortgages marked to market — was far from lowest among major insurers with California policyholders. It becomes lowest if junk bonds alone are marked to market at year-end 1990 (ignoring larger market declines in real estate/mortgages and the junk bond market's 21% return in early 1991). Our findings suggest a regulatory bias against junk bonds in the political backlash against the 1980s.","['Harry DeAngelo', 'Linda DeAngelo', 'Stuart C. Gilson']","['Politics of finance', 'Bank runs', 'Junk bonds', 'Insurance', 'Financial distress']",[],July,https://www.sciencedirect.com//science/article/pii/0304405X9500866D,Journal of Financial Economics,1996,41,3
Market microstructure and asset pricing: On the compensation for illiquidity in stock returns,"Models of price formation in securities markets suggest that privately informed investors create significant illiquidity costs for uninformed investors, implying that the required rates of return should be higher for securities that are relatively illiquid. We investigate the empirical relation between monthly stock returns and measures of illiquity obtained from intraday data. We find a significant relation between required rates of return and these measures after adjusting for the Fama and French risk factors, and also after accounting for the effects of the stock price level.","['Michael J. Brennan', 'Avanidhar Subrahmanyam']","['Asset pricing', 'Market microstructure']",[],July,https://www.sciencedirect.com//science/article/pii/0304405X9500870K,Journal of Financial Economics,1996,41,3
A generalized model for testing the home and favorite team advantage in point spread markets,"Most sports teams play as either the favorite or the underdog and either at home or away. The failure to recognize the symmetric and interdependent relations between these characteristics has led previous researchers to use potentially biased methods to test for rationality and efficiency in football betting markets and thus to reach inappropriate conclusions. We develop a more general specification, which also incorporates ‘pick-em’ games and games played on neutral sites, and find little or no evidence against market efficiency in the NFL and college betting markets for regular season games. We do, however, uncover evidence of biased betting lines for Superbowls.","['William H. Dare', 'S.Scott MacDonald']","['Football', 'Efficiency', 'Betting', 'Rationality', 'Favored']",[],February,https://www.sciencedirect.com//science/article/pii/0304405X95008489,Journal of Financial Economics,1996,40,2
