title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
Proxy contests and the governance of publicly held corporations,"Analysis of 60 proxy contests for seats on the boards of exchange-listed firms during 1978–1985 shows that three years after the contest less than one-fifth of the sample firms remain independent, publicly held corporations run by the same management team. Proxy contests are typically followed by managerial resignations, even when dissidents fail to obtain a majority of board seats, and are often followed by sale or liquidation of the firm. The average stockholder wealth gains associated with proxy contests are largely attributable to gains by companies in which dissident activity leads to sale or liquidation.","['Harry DeAngelo', 'Linda DeAngelo']",[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X89900044,Journal of Financial Economics,1989,23,1
The rise in takeover premiums,"Cash tender, cash merger, and stock merger takeover premiums for 1974–1985 are approximately bouble those for 1963–1973. Cash tender repurchase premiums also rose in 1974. Thse upward shifts remain after we control for the business cycle and a possible time trend in premiums. The shift in both takeover and repurchase premiums in 1973–1974 is consistent with some event not unique to the takeover market affecting the capital markets in 1973–1974. We also investigate the possible effect on takeover premiums of the 1986 Williams Act and conclude that it does not explain the premium increase.","['Kevin S Nathan', ""Terrence B O'Keefe""]",[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X8990007X,Journal of Financial Economics,1989,23,1
Decentralized investment banking,Discount dividend-reinvestment and stock-purchase plans allow shareholders to capture part of the underwriting fees incurred in new stock offerings and save sponsoring firms some of the usual underwriting costs. We tested the degree to which individual investors can profitably serve this investment banking function by implementing simple investment/trading strategies designed to capture the discounts and distribute the shares in the market. The large profits earned by our strategies raise serious questions about why it takes firms so long to raise the target level of capital and why many eligible shareholders do not participate in these discount plans.,"['Myron S. Scholes', 'Mark A. Wolfson']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X89900706,Journal of Financial Economics,1989,24,1
Signalling by underpricing in the IPO market,"Empirical evidence suggests the existence of ‘hot-issue’ markets for initial public offerings: in certain periods and in certain industries, new issues are underpriced and rationing occurs. This paper develops a model consistent with this observation, which assumes the firm itself best knows its prospects. In certain circumstances, firms with the most favorable prospects find it optimal to signal their type by underpricing their initial issue of shares, and investors know that only the best can recoup the cost of this signal from subsequent issues.","['Franklin Allen', 'Gerald R. Faulhaber']",[],[],August,https://www.sciencedirect.com//science/article/pii/0304405X89900603,Journal of Financial Economics,1989,23,2
Equity valuation effects of forming master limited partnerships,"Equity valuation effects of decisions by corporations to shift assets to master limited partnerships (MLPs) are examined for the period 1982–1987. Positive average abnormal returns are found for (1) total conversions of corporations to MLPs (5.89%), (2) rollouts of subsets of assets by distribution of MLP equity claims to parent-firm shareholders (6.41%), and (3) rollouts of subsets of assets by public sale of MLP equity claims (2.41%). The positive effects are consistent with tax advantages, reduction in free cash flow, and information signaling. The positive effects for rollouts of subsets of assets are also consistent with reductions in information asymmetry and improvements in asset management.","['William T. Moore', 'Donald G. Christensen', 'Rodney L. Roenfeldt']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X89900731,Journal of Financial Economics,1989,24,1
Business conditions and expected returns on stocks and bonds,"Expected returns on common stocks and long-term bonds contain a term or maturity premium that has a clear business-cycle pattern (low near peaks, high near troughs). Expected returns also contain a risk premium that is related to longer-term aspects of business conditions. The variation through time in this premium is stronger for low-grade bonds than for high-grade bonds and stronger for stocks than for bonds. The general message is that expected returns are lower when economic conditions are strong and higher when conditions are weak.","['Eugene F. Fama', 'Kenneth R. French']",[],[],November,https://www.sciencedirect.com//science/article/pii/0304405X89900950,Journal of Financial Economics,1989,25,1
"Managerial performance, Tobin's Q, and the gains from successful tender offers","For a sample of successful tender offers, we find that the shareholders of high q bidders gain significantly more than the shareholders of low q bidders. In general, the shareholders of low q targets benefit more from takeovers than the shareholders of high q targets. Typical bidders have persistently low q ratios prior to the acquisition announcement while target q ratios decline significantly over the five years before the tender offer. Our results are consistent with the view that takeovers of poorly managed targets by well-managed bidders have higher bidder, target, and total gains.","['Larry H.P. Lang', 'RenéM. Stulz', 'Ralph A. Walkling']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X89900755,Journal of Financial Economics,1989,24,1
Campeau's acquisition of federated,"I analyze the acquisition of Federated Department Stores by Campeau Corporation and find that after the purchase the value of Federated assets increased by more than $1.8 billion. Federated and Campeau defaulted on the debt used to finance the acquisition because Campeau paid a premium of $3.4 billion for Federated, an overpayment of $1.6 billion, financed 97% of the purchase with debt, and did not have enough other assets to make up the shortfall. The Federated purchase illustrates that a highly leveraged transaction can increase value, but still not be able to make its debt payments.",['Steven N. Kaplan'],[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X89900810,Journal of Financial Economics,1989,25,2
"Information disclosure, method of payment, and takeover premiums","In 1970, France introduced disclosure rules governing public tender offers without changing an existing four-week minimum offer period. We document a substantial increase in total offer premiums thereafter. Post-1970 premiums are also significantly higher in public than in private tender offers, where information disclosure is not required, and in all-cash than in all-stock offers. The impact of the payment method is evident in minority buyouts as well as in offers for voting control. The component of the total premium reflecting the value of the option to tender appears to be unaffected by either disclosure regulations or the payment method.","['B.Espen Eckbo', 'Herwig Langohr']",[],[],1989,https://www.sciencedirect.com//science/article/pii/0304405X89900524,Journal of Financial Economics,1989,24,2
Equity ownership concentration and firm value,"In contrast to the negative average abnormal returns accompanying the announcement of a public offering of securities, the announcement of a private sale of equity is accompanied by a 4.5% average abnormal return. Cross-sectional analysis indicates that the change in firm value at the announcement of a private sale is strongly correlated with the resulting change in ownership concentration. This relation depends on the level ownership concentration after the sale and the purchaser's current or anticipated future relationship with the firm.",['Karen Hopper Wruck'],[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X89900032,Journal of Financial Economics,1989,23,1
