title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
The value of dividend imputation tax credits in Australia,"A dividend imputation tax system provides shareholders with a credit (for corporate tax paid) that can be used to offset personal tax on dividend income. This paper shows how to infer the value of imputation tax credits from the prices of derivative securities that are unique to Australian retail markets. We also test whether a tax law amendment that was designed to prevent the trading of imputation credits affected their economic value. Before the amendment, tax credits were worth up to 50% of face value in large, high-yielding companies, but subsequently it is difficult to detect any value at all.","['Damien Cannavan', 'Frank Finn', 'Stephen Gray']","['Dividend imputation', 'Cost of capital']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X03002381,Journal of Financial Economics,2004,73,1
"Earnings management, stock issues, and shareholder lawsuits","Abnormal accounting accruals are unusually high around stock offers, especially high for firms whose offers subsequently attract lawsuits. Accruals tend to reverse after stock offers and are negatively related to post-offer stock returns. Reversals are more pronounced and stock returns are lower for sued firms than for those that are not sued. The incidence of lawsuits involving stock offers and settlement amounts are significantly positively related to abnormal accruals around the offer and significantly negatively related to post-offer stock returns. Our results support the view that some firms opportunistically manipulate earnings upward before stock issues rendering themselves vulnerable to litigation.","['Larry L DuCharme', 'Paul H Malatesta', 'Stephan E Sefcik']","['Earnings management', 'Stock offers', 'Shareholder lawsuits', 'IPOs', 'SEOs']",[],January,https://www.sciencedirect.com//science/article/pii/S0304405X0300182X,Journal of Financial Economics,2004,71,1
Are dividends disappearing? Dividend concentration and the consolidation of earnings,"Aggregate real dividends paid by industrial firms increased over the past two decades even though, as Fama and French (J. Financial Econ. 60, 3) (2001a) document, the number of dividend payers decreased by over 50%. The reason is that (i) the reduction in payers occurs almost entirely among firms that paid very small dividends, and (ii) increased real dividends from the top payers swamp the modest dividend reduction from the loss of many small payers. These trends reflect high and increasing concentration in the supply of dividends which, in turn, reflects high and increasing earnings concentration. For example, the 25 firms that paid the largest dividends in 2000 account for a majority of the aggregate dividends and earnings of industrial firms. Industrial firms exhibit a two-tier structure in which a small number of firms with very high earnings collectively generates the majority of earnings and dominates the dividend supply, while the vast majority of firms has at best a modest collective impact on aggregate earnings and dividends.","['Harry DeAngelo', 'Linda DeAngelo', 'Douglas J Skinner']","['Dividends', 'Payout policy', 'Earnings concentration', 'Losses']",[],June,https://www.sciencedirect.com//science/article/pii/S0304405X03001867,Journal of Financial Economics,2004,72,3
Data-generating process uncertainty: What difference does it make in portfolio decisions?,"As the usual normality assumption is firmly rejected by the data, investors encounter a data-generating process (DGP) uncertainty in making investment decisions. In this paper, we propose a novel way to incorporate uncertainty about the DGP into portfolio analysis. We find that accounting for fat tails leads to nontrivial changes in both parameter estimates and optimal portfolio weights, but the certainty–equivalent losses associated with ignoring fat tails are small. This suggests that the normality assumption works well in evaluating portfolio performance for a mean-variance investor.","['Jun Tu', 'Guofu Zhou']","['Asset pricing tests: Investments', 'Data generating process', 't distribution', 'Bayesian analysis']",[],May,https://www.sciencedirect.com//science/article/pii/S0304405X03002472,Journal of Financial Economics,2004,72,2
Why are foreign firms listed in the U.S. worth more?,"At the end of 1997, foreign companies with shares cross-listed in the U.S. had Tobin's q ratios that were 16.5% higher than the q ratios of non-cross-listed firms from the same country. The valuation difference is statistically significant and reaches 37% for those companies that list on major U.S. exchanges, even after controlling for a number of firm and country characteristics. We suggest that a U.S. listing reduces the extent to which controlling shareholders can engage in expropriation and thereby increases the firm's ability to take advantage of growth opportunities. We show that growth opportunities are more highly valued for firms that choose to cross-list in the U.S., particularly those from countries with poorer investor rights.","['Craig Doidge', 'G.Andrew Karolyi', 'René M Stulz']","['International cross-listings', 'Valuation', 'Controlling shareholders', 'Governance']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X03001831,Journal of Financial Economics,2004,71,2
"Tick size, NYSE rule 118, and ex-dividend day stock price behavior","Bali and Hite (1998) and Dubofsky (1992) propose models in which market microstructure effects play a role in the ex-dividend day price drop anomaly. Bali and Hite suggest that the anomaly is caused solely by price discreteness, while Dubofsky suggests that NYSE Rule 118 is also involved. We test these models by examining cum- to ex-day price drops during the one-eighth, one-sixteenth, and decimal tick size regimes. While the evidence is qualitatively consistent with Dubofsky's predictions, neither model is satisfactory in a quantitative sense. One of our main empirical findings is that no significant decline was evident in the magnitude of the ex-day anomaly after the tick size reduction.","['Keith Jakob', 'Tongshu Ma']","['Ex-dividend day price drop', 'Tick size', 'NYSE Rule 118']",[],June,https://www.sciencedirect.com//science/article/pii/S0304405X03001892,Journal of Financial Economics,2004,72,3
Corporate earnings and the equity premium,"Corporate cash flows are highly volatile and strongly procyclical. We examine the asset-pricing implications of the sensitivity of corporate cash flows to economic shocks within a continuous-time model in which dividends are a stochastic fraction of aggregate consumption. We provide closed-form solutions for stock values and show that the equity premium can be represented as the sum of three components which we call the consumption-risk, event-risk, and corporate-risk premia. Calibrated to historical data, the model implies a total equity premium many times larger than in the standard model. The model also generates levels of equity volatility consistent with those experienced in the stock market.","['Francis A. Longstaff', 'Monika Piazzesi']","['Corporate earnings', 'Equity premium']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X04000790,Journal of Financial Economics,2004,74,3
Order preferencing and market quality on NASDAQ before and after decimalization,"Despite the widely held belief that order preferencing affects market quality, no hard evidence exists on the extent and determinants of order preferencing and its impact on dealer competition and execution quality. This study shows that the bid-ask spread (dealer quote aggressiveness) is positively (negatively) related to the proportion of internalized volume during both the pre- and post-decimalization periods. Although decimal pricing led to lower order preferencing on NASDAQ, the extent of order preferencing after decimalization is higher than what prior studies had predicted. The price impact of preferenced trades is smaller than that of unpreferenced trades and preferenced trades receive greater (smaller) size (price) improvements than unpreferenced trades.","['Kee H Chung', 'Chairat Chuwonganant', 'D.Timothy McCormick']","['Decimalization', 'Internalization', 'Payment for order flow', 'Quote aggressiveness', 'Spreads', 'Execution quality']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X03001740,Journal of Financial Economics,2004,71,3
Corporate governance and firm value: evidence from the Korean financial crisis,"During the 1997 Korean financial crisis, firms with higher ownership concentration by unaffiliated foreign investors experienced a smaller reduction in their share value. Firms that had higher disclosure quality and alternative sources of external financing also suffered less. In contrast, chaebol firms with concentrated ownership by controlling family shareholders experienced a larger drop in the value of their equity. Firms in which the controlling shareholders’ voting rights exceeded cash flow rights and those who borrowed more from the main banks also had lower returns. Our results suggest that change in firm value during a crisis is a function of firm-level differences in corporate governance measures.","['Jae-Seung Baek', 'Jun-Koo Kang', 'Kyung Suh Park']","['Corporate governance', 'Firm value', 'Chaebol', 'Controlling shareholder', 'Main bank']",[],February,https://www.sciencedirect.com//science/article/pii/S0304405X03001673,Journal of Financial Economics,2004,71,2
Common market makers and commonality in liquidity,"Each NYSE specialist firm provides liquidity for more than one common stock. As a result of shared capital and information among specialists within a firm, we argue that stock liquidity will co-move with the liquidity of other stocks handled by the same specialist firm, with magnitude increasing with the risk of providing liquidity. The evidence indicates that individual stock liquidity co-varies with specialist portfolio liquidity apart from information reflected by market liquidity variation. Further tests based on specialist firm size, specialist firm mergers, and market returns indicate that liquidity co-variation increases with the risk of providing liquidity.","['Jay F. Coughenour', 'Mohsen M. Saad']","['Liquidity', 'Co-movement', 'Specialist firms', 'Microstructure']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X04000145,Journal of Financial Economics,2004,73,1
