title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
Stock return seasonalities and the tax-loss selling hypothesis,"A ‘tax-loss selling’ hypothesis has frequently been advanced to explain the ‘January effect’ reported in this issue by Keim. This paper concludes that U.S. tax laws do not unambiguously predict such an effect. Since Australia has similar tax laws but a July–June tax year, the hypothesis predicts a small-firm July premium. Australian returns show pronounced December–January and July–August seasonals, and a premium for the smallest-firm decile of about four percent per month across all months. This contrasts with the U.S. data in which the small-firm premium is concentrated in January. We conclude that the relation between the U.S. tax year and the January seasonal may be more correlation than causation.","['Philip Brown', 'Donald B. Keim', 'Allan W. Kleidon', 'Terry A. Marsh']",[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X83900302,Journal of Financial Economics,1983,12,1
Examining antitrust policy towards horizontal mergers,"A horizontal merger must result in higher product prizes to consumers to be anticompetitive or socially inefficient. Higher product prices, however, imply increased profits for rivals to the merging firms. Therefore, if a horizontal merger is to reduce consumer welfare, rival firms must rise in value at the time of events increasing the probability of the merger and fall in value when the probability of the merger declines. this paper uses daily stock return data from a sample of rivals to 11 horizontal mergers attempted between 1964 and 1972 that were challenged by the antitrust enforcement agencies. The paper tests the hypothesis that, but for the government's action, these mergers would have resulted in higher product prices. On balance, the data favor the null hypothesis of no anticompetitive effect.",['Robert Stillman'],[],[],April,https://www.sciencedirect.com//science/article/pii/0304405X83900120,Journal of Financial Economics,1983,11,1
An empirical investigation of the impact of ‘antitakeover’ amendments on common stock prices,"‘Antitakeover’ amendments are amendments to a corporation's charter that impede the ability of an ‘outsider’ to gain control of the firm. A number of individuals and institutions have onjected to such amendments on the grounds that they are not in the best interests of the shareholders of the firms that adopt them. This paper employs event-time methodology to investigate the impact of antitakeover amendments on the common stock prices of firms that adopt them. The results indicate that the announcement of such amendments is associated with a positive revaluation of stock price. Contrary to the concerns of their critics, we conclude that antitakeover amendments are proposed by managers who seek to increase the value of the firm and are approved by stockholders who share that objective.","['Scott C. Linn', 'John J. McConnell']",[],[],April,https://www.sciencedirect.com//science/article/pii/0304405X8390017X,Journal of Financial Economics,1983,11,1
Option pricing in a lognormal securities market with discrete trading,In a recent paper Lee et al. derive a pricing formula which is significantly different from that of Black and Scholes. Their derivation is inconsistent due to their failure to recognize that the rate of return of an option written on an asset whose rate of return is lognormally distributed will not be lognormally distributed.,"['David Brown', 'Chi-fu Huang']",[],[],August,https://www.sciencedirect.com//science/article/pii/0304405X83900405,Journal of Financial Economics,1983,12,2
Antitakeover charter amendments and stockholder wealth,"Many large corporations have recently adopted antitakeover charter amendments which make the transfer of corporate control more difficult. This paper develops and tests competing theoretical explanations for the passage of these amendments. In one view, antitakeover provisions are adopted because incumbent management seeks job protection at stockholders' expense. The alternative hypothesis is that antitakeover provisions benefit stockholders, perhaps by extracting greater payment in exchange for corporate control. Although inconclusive, the evidence provides weak preliminary support for the hypothesis that antitakeover amendments are best explained as a device for managerial entrenchment.","['Harry DeAngelo', 'Edward M. Rice']",[],[],April,https://www.sciencedirect.com//science/article/pii/0304405X83900168,Journal of Financial Economics,1983,11,1
The effect of pre-emptive right amendments on shareholder wealth,"Pre-emptive rights allow existing shareholders to purchase a new offering of shares before the general public. This paper investigates the effect on shareholder wealth of removing pre-emptive rights from corporate charters. Two hypotheses are constrasted: (1) Shareholder wealth maximization suggests that management uses this extra degree of freedom to pick the least cost method for raising new equity; hence, the amendment increases shareholder wealth. (2) Management welfare maximization holds that management will use the passage of the amendment to maximize their own welfare, sometimes to the detriment of shareholders; hence, the amendment decreases shareholder wealth. The evidence indicates that the amendment decreases shareholder wealth.",['Sanjai Bhagat'],[],[],November,https://www.sciencedirect.com//science/article/pii/0304405X8390051X,Journal of Financial Economics,1983,12,3
Biases in computed returns,"Previous estimates of a ‘size effect’ based on daily returns data are biased. The use of quoted closing prices in computing returns on individual stocks imparts an upward bias. Returns computed for buy-and-hold portfolios largely avoid the bias induced by closing prices. Based on such buy-and-hold returns, the full-year size effect is half as large as previously reported, and all of the full-year effect is, on average, due to the month of January.","['Marshall E. Blume', 'Robert F. Stambaugh']",[],[],November,https://www.sciencedirect.com//science/article/pii/0304405X83900569,Journal of Financial Economics,1983,12,3
Factor pricing in a finite economy,"Prior theoretical derivations of the Arbitrage Pricing Theory (APT) bound an aggregate measure of the deviation of mean asset returns from that predicted by a linear pricing equation. It is conceivable, given this bound, that some assets might be badly mispriced by the model. In this paper, a more intuitive derivation of the factor pricing equation is presented which describes the deviation on an asset by asset basis. The deviation is shown to be small for assets in a realistic finite economy and is arbitrarily close to zero for those assets with arbitrarily small size relative to aggregate wealth. It follows that the linear pricing equation provides a good approximation for the mean returns of all traded assets.","['Mark Grinblatt', 'Sheridan Titman']",[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X83900466,Journal of Financial Economics,1983,12,4
Transaction costs and the small firm effect,"Recent empirical work by Banz (1981) and Reinganum (1981) documents abnormally large risk-adjusted returns for small firms listed on the NYSE and the AMEX. The strength and persistence with which the returns appear lead both authors to conclude the single-period, two-parameter capital asset pricing model is misspecified. This study (1) confirms that total market value of common stock equity varies inversely with risk-adjusted returns, (2) demonstrates that price per share does also, and (3) finds that transaction costs at least partially account for the abnormality.","['Hans R. Stoll', 'Robert E. Whaley']",[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X83900272,Journal of Financial Economics,1983,12,1
An explicit bound on individual assets' deviations from APT pricing in a finite economy,"Ross's Arbitrage Pricing Theory (APT) is a tractible and reasonable alternative to the mean-variance model. Nonetheless, understanding of the theory has been obscured by the complexity of the sequence economy models used for motivation. By contrast, we give a simple and direct derivation of the APT in a finite economy. Using an explicit bound on the deviations from APT prices across assets, a coarse calculation shows that theoretical deviations from APT pricing are negligible in our economy.",['Philip H. Dybvig'],[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X83900454,Journal of Financial Economics,1983,12,4
