title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
The market speed of adjustment to new information,"A definition of market adjustment is proposed in terms of the time it takes market attributes to reflect new information. Properties of the proposed definition are discussed. In order to operationalize the concept, a statistical method is introduced to estimate the adjustment times. Empirical examples are used to illustrate the proposed method. Some possible economic interpretations are given. The properties of the estimator are also investigated by simulation and analytical methods.","['S.C. Hillmer', 'P.L. Yu']",[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X79900023,Journal of Financial Economics,1979,7,4
Coupon and tax effects on new and seasoned bond yields and the measurement of the cost of debt capital,"A model of the tax structure of interest rates is developed and simple approximate expressions relating yield to coupon are derived. The effect on these simple expressions of alternative assumptions about holding period length, expectations of future interest rates, and other factors, is evaluated. It is shown that with recent U.S. yield averages the new-seasoned yield spread varies with the new-seasoned coupon spread as the theory prescribes. It is concluded that new issue yield averages should provide a more reliable measure of the cost of debt capital than is provided by seasoned yield averages.","['Robert J. Shiller', 'Franco Modigliani']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X79900175,Journal of Financial Economics,1979,7,3
"Information dissemination, market efficiency and the frequency of transactions","Casual observers of the New York Stock Exchange are often dumbfounded by the frenetic behavior of its participants. If asked how such chaos generates accurate prices many academicians would reply that the ability to transact frequently is a virtue since it promotes prompt information dissemination and therefore market efficiency. However, in contrast to the NYSE where, during trading hours, trades may be consumated almost continuously, the Paris Stock Exchange trades each security only a handful of times a day. This continental contrast in market structure led us to reexamine the role of speed in markets. We have discovered that if sufficient uncertainty surrounds the dissemination of information, frequent transacting may be deleterious to market efficiency. In fact, in our paradigm we are able to show that our measure of market efficiency may be maximized when there is a unique, non-zero time interval between consecutive trades. The measure of efficiency used throughout the paper is minus the mean squared error. This measure was chosen to focus upon the information content of prices at times when they are posted (i.e., at times of tâtonnements). For this purpose we ignore costs of illiquidity and costs associated with obsolete information that would occur between tâtonnements. In this restricted sphere, maximazation of our efficiency measure is consistent with maximizing Social Pareto Optimality.","['M. Barry Goldman', 'Howard B. Sosin']",[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X79900217,Journal of Financial Economics,1979,7,1
A reply to Mayers and Rice (1979),"Mayers and Rice do not resolve the basic problem in portfolio performance evaluation with the securities market line, the ambiguity introduced by being obliged to choose a market index. Other performance evaluation techniques exist and possess some superior qualities. The Mayers-Rice discussion of my critique of the capital asset pricing model (CAPM) fails to recognize the CAPM's unusual testing implications and ignores the existence of alternative asset pricing theories. Residual analysis should give approximately correct estimates of the abnormal returns caused by specific events if it is conducted with the market model.",['Richard Roll'],[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X79900060,Journal of Financial Economics,1979,7,4
Measuring portfolio performance and the empirical content of asset pricing models,"Recent work by Richard Roll has challenged the worth of portfolio performance measures based on the capital asset pricing model. This paper demonstrates that Roll's conclusions are due to his focusing on a ‘truly’ ex-ante efficient index. Using a choice and information theoretic framework, we show that an appropriate index is efficient relative to the probabilities assessed by the ‘market’. Residual analyses and portfolio performance tests, using such an index, yield meaningful results for a wide class of information structures. Roll's primary criticisms, however, relate to tests of the asset pricing model itself. We argue that these criticisms are vastly overstated.","['David Mayers', 'Edward M. Rice']",[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X79900205,Journal of Financial Economics,1979,7,1
Asymmetric information and portfolio performance measurement,"This note argues that though Dave Mayers and Edward Rice were able to show that the CAPM could be used to detect superior investors in a world of asymmetric information, their demonstration does not resurrect the CAPM as a practical tool for performance measurement. To employ the Mayers-Rice model, an investment advisor would first have to determine that the CAPM holds for uninformed investors. As a means of avoiding the problem of testing the CAPM, a performance measure based only on returns is outlined. The measure is robust in that it would correctly designate superior investors in context of the CAPM, the arbitrage pricing model and many other equilibrium models of security pricing.",['Bradford Cornell'],[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X79900059,Journal of Financial Economics,1979,7,4
A note on an analytical valuation formula for unprotected American call options on stocks with known dividends,This note provides simple analytic formulas for the value of an American call option on a stock with known dividends.,['Robert Geske'],[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X79900047,Journal of Financial Economics,1979,7,4
An intertemporal asset pricing model with stochastic consumption and investment opportunities,"This paper derives a single-beta asset pricing model in a multi-good, continuous-time model with uncertain consumption-goods prices and uncertain investment opportunities. When no riskless asset exists, a zero-beta pricing model is derived. Asset betas are measured relative to changes in the aggregate real consumption rate, rather than relative to the market. In a single-good model, an individual's asset portfolio results in an optimal consumption rate that has the maximum possible correlation with changes in aggregate consumption. If the capital markets are unconstrained Pareto-optimal, then changes in all individuals' optimal consumption rates are shown to be perfectly correlated.",['Douglas T. Breeden'],[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X79900163,Journal of Financial Economics,1979,7,3
The effect of personal taxes and dividends on capital asset prices,"This paper derives an after tax version of the Capital Asset Pricing Model. The model accounts for a progressive tax scheme and for wealth and income related constraints on borrowing. The equilibrium relationship indicates that before-tax expected rates of return are linearly related to systematic risk and to dividend yield. The sample estimates of the variances of observed betas are used to arrive at maximum likelihood estimators of the coefficients. The results indicate that, unlike prior studies, there is a strong positive relationship between dividend yield and expected return for NYSE stocks. Evidence is also presented for a clientele effect.","['Robert H. Litzenberger', 'Krishna Ramaswamy']",[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X79900126,Journal of Financial Economics,1979,7,2
Financial leverage clienteles,"This paper examines the hypothesis that investors will sort themselves out into tax-induced ‘financial leverage clienteless’ in which the common stocks of highly levered firms will be held by individuals with low personal tax rates, while the shares of firms with little or no leverage will be held by individuals with high personal tax rates. Although the idea of financial leverage clienteless has appeared in the literature before, the immediate motivation for this investigation is a recent paper by Merton Miller. In that paper he argues that under the current U.S. tax structure, personal taxes will offset corporate taxes such that in equilibrium the value of any individual firm will be independent of its use of debt financing. We extend his analysis to show specifically the way in which financial leverage clienteles would come about in his assumed tax environment. We then conduct some direct empirical tests of the leverage clientele hypothesis. These tests can also be viewed as indirect tests of Miller's new proposition on the irrelevance of capital structures. The results of the tests are mixed: The relationship between corporate leverage policies and investors' tax rates is statistically significant, but its magnitude is less than would be predicted by the theory.","['E. Han Kim', 'Wilbur G. Lewellen', 'John J. McConnell']",[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X79900230,Journal of Financial Economics,1979,7,1
