title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
On the reversal of return and dividend growth predictability: A tale of two periods,"A disconcerting, albeit generally accepted, finding is that aggregate stock returns are predictable by dividend yield but dividend growth is unpredictable. I show that part of this lack of dividend growth predictability stems from how dividend growth is constructed. I then show a dramatic reversal of predictability in the 134 years during 1872–2005: stock returns are largely unpredictable in the first seven decades, but become predictable in the postwar period; dividend growth is strongly predictable in the prewar years but this predictability disappears in the postwar years. New evidence on the predictability of long-run returns and dividend growth is also shown.",['Long Chen'],"['Dividend price ratio', 'Equity return', 'Dividend growth', 'Predictability', 'Reinvestment']",[],April,https://www.sciencedirect.com//science/article/pii/S0304405X09000038,Journal of Financial Economics,2009,92,1
Performance evaluation and self-designated benchmark indexes in the mutual fund industry,"Almost one-third of actively managed, diversified U.S. equity mutual funds specify a size and value/growth benchmark index in the fund prospectus that does not match the fund's actual style. Nevertheless, these “mismatched” benchmarks matter to fund investors. Performance relative to the specified benchmark is a significant determinant of a fund's subsequent cash inflows, even controlling for performance measures that better capture the fund's style. These incremental flows appear unlikely to be rational responses to abnormal returns. The evidence is consistent with the notion that mismatched self-designated benchmarks result from strategic fund behavior driven by the incentive to improve flows.",['Berk A. Sensoy'],"['Mutual funds', 'Performance evaluation', 'Benchmarks', 'Flows', 'Strategic incentives']",[],April,https://www.sciencedirect.com//science/article/pii/S0304405X08002109,Journal of Financial Economics,2009,92,1
Public and private enforcement of securities laws: Resource-based evidence,"Ascertaining which enforcement mechanisms work to protect investors has been both a focus of recent work in academic finance and an issue for policy-making at international development agencies. According to recent academic work, private enforcement of investor protection via both disclosure and private liability rules goes hand in hand with financial market development, but public enforcement fails to correlate with financial development and, hence, is unlikely to facilitate it. Our results confirm the disclosure result but reverse the results on both liability standards and public enforcement. We use securities regulators’ resources to proxy for regulatory intensity of the securities regulator. When we do, financial depth regularly, significantly, and robustly correlates with stronger public enforcement. In horse races between these resource-based measures of public enforcement intensity and the most common measures of private enforcement, public enforcement is overall as important as disclosure in explaining financial market outcomes around the world and more important than private liability rules. Hence, policymakers who reject public enforcement as useful for financial market development are ignoring the best currently available evidence.","['Howell E. Jackson', 'Mark J. Roe']","['Investor protection', 'Enforcement', 'Securities regulation', 'Financial development']",[],August,https://www.sciencedirect.com//science/article/pii/S0304405X09000786,Journal of Financial Economics,2009,93,2
Corruption in bank lending to firms: Cross-country micro evidence on the beneficial role of competition and information sharing,"Building on the important study by Beck, Demirguc-Kunt, and Levine [2006. Bank supervision and corruption in lending. Journal of Monetary Economics 53, 2131-2163], we examine the effects of both borrower and lender competition as well as information sharing via credit bureaus/registries on corruption in bank lending. Using the unique World Bank data set (WBES) covering more than 4,000 firms across 56 countries with information on credit bureaus/registries, assembled by Djankov, McLiesh, and Shleifer [2007. Private credit in 129 countries. Journal of Financial Economics 84, 299–329], and bank regulation data collected by Barth, Caprio, and Levine [2006. Rethinking Bank Regulation: Till Angels Govern. Cambridge University Press, New York] to measure bank competition and information sharing, we find strong evidence that both banking competition and information sharing reduce lending corruption, and that information sharing also helps enhance the positive effect of competition in curtailing lending corruption. We also find that the ownership structure of firms and banks, legal environment, and firm competition all exert significant impacts on lending corruption.","['James R. Barth', 'Chen Lin', 'Ping Lin', 'Frank M. Song']","['Competition', 'Information sharing', 'Bank lending', 'Corruption']",[],March,https://www.sciencedirect.com//science/article/pii/S0304405X08002031,Journal of Financial Economics,2009,91,3
It pays to have friends,"Currently, a director is classified as independent if he or she has neither financial nor familial ties to the CEO or to the firm. We add another dimension: social ties. Using a unique data set, we find that 87% of boards are conventionally independent but that only 62% are conventionally and socially independent. Furthermore, firms whose boards are conventionally and socially independent award a significantly lower level of compensation, exhibit stronger pay-performance sensitivity, and exhibit stronger turnover-performance sensitivity than firms whose boards are only conventionally independent. Our results suggest that social ties do matter and that, consequently, a considerable percentage of the conventionally independent boards are substantively not.","['Byoung-Hyoun Hwang', 'Seoyoung Kim']","['Board independence', 'Social ties', 'Executive compensation']",[],July,https://www.sciencedirect.com//science/article/pii/S0304405X09000555,Journal of Financial Economics,2009,93,1
The role of institutional investors in seasoned equity offerings,"Do institutional investors possess private information about seasoned equity offerings (SEOs)? If so, do they use this private information to trade in a direction opposite to this information (a manipulative trading role) or in the same direction (an information production role)? We use a large sample of transaction-level institutional trading data to distinguish between these two roles of institutional investors. We explicitly identify institutional SEO allocations for the first time in the literature. We analyze the consequences of the private information possessed by institutional investors for SEO share allocation, institutional trading before and after the SEO and realized trading profitability, and the SEO discount. We find that institutions are able to identify and obtain more allocations in SEOs with better long-run stock returns, they trade in the same direction as their private information, and their post-SEO trading significantly outperforms a naive buy-and-hold trading strategy. Further, more pre-offer institutional net buying and larger institutional SEO allocations are associated with a smaller SEO discount. Overall, our results are consistent with institutions possessing private information about SEOs and with an information production instead of a manipulative trading role for institutional investors in SEOs.","['Thomas J. Chemmanur', 'Shan He', 'Gang Hu']","['Institutional investors', 'Seasoned equity offerings', 'Manipulative trading', 'Information production', 'SEO allocations']",[],December,https://www.sciencedirect.com//science/article/pii/S0304405X09001482,Journal of Financial Economics,2009,94,3
Managerial risk-taking behavior and equity-based compensation,"Equity-based compensation affects managers’ risk-taking behavior, which in turn has an impact on shareholder wealth. In response to an exogenous increase in takeover protection in Delaware during the mid-1990s, managers lower firm risk by 6%. This risk reduction is concentrated among firms with low managerial equity-based incentives, in particular firms with low chief executive officer portfolio sensitivity to stock return volatility. Furthermore, the risk reduction is value-destroying. Finally, firms respond to the increased protection accorded by the regime shift by providing managers with greater incentives for risk-taking.",['Angie Low'],[],[],June,https://www.sciencedirect.com//science/article/pii/S0304405X09000245,Journal of Financial Economics,2009,92,3
Seasoned equity offerings: Quality of accounting information and expected flotation costs,"Flotation costs represent a significant loss of capital to firms and are positively related to information asymmetry between managers and outside investors. We measure a firm's information asymmetry by its accounting information quality based on two extensions of the Dechow and Dichev [2002. The quality of accruals and earnings: the role of accrual estimation errors. Accounting Review 77, 35–59] earnings accruals model, which is a more direct approach to assessing the information available to outside investors than the more commonly used proxies. Our main hypothesis is that poor accounting information quality raises uncertainty about a firm's financial condition for outside investors, though not necessarily for insiders. This accounting effect lowers demand for a firm's new equity, thereby raising underwriting costs and risk. Using a large sample of seasoned equity offerings (SEOs), we show that poor accounting information quality is associated with higher flotation costs in terms of larger underwriting fees, larger negative SEO announcement effects, and a higher probability of SEO withdrawals. These results are robust to joint determination of offer size and flotation cost components and to adjustments for sample selection bias.","['Gemma Lee', 'Ronald W. Masulis']","['Seasoned equity offering', 'SEO', 'Stock offer', 'Stock issue', 'Asymmetric information', 'Accounting information', 'Accruals quality', 'Dechow and Dichev model', 'Offer size', 'Flotation costs', 'Announcement effect', 'Underwriting fees', 'Gross spread', 'Withdrawn offers', 'Cancelled SEOs']",[],June,https://www.sciencedirect.com//science/article/pii/S0304405X09000257,Journal of Financial Economics,2009,92,3
Managerial ownership dynamics and firm value,"From 1988 to 2003, the average change in managerial ownership is significantly negative every year for American firms. We find that managers are more likely to significantly decrease their ownership when their firms are performing well and more likely to increase their ownership when their firms become financially constrained. When controlling for past stock returns, we find that large increases in managerial ownership increase Tobin's q. This result is driven by increases in shares held by officers, while increases in shares held by directors appear unrelated to changes in firm value. There is no evidence that large decreases in ownership have an adverse impact on firm value. We rely on the dynamics of the managerial ownership/firm value relation to mitigate concerns in the literature about the endogeneity of managerial ownership.","['Rüdiger Fahlenbrach', 'René M. Stulz']","['Firm valuation', 'Director and officer ownership', 'Ownership dynamics']",[],June,https://www.sciencedirect.com//science/article/pii/S0304405X09000385,Journal of Financial Economics,2009,92,3
Do liquidity measures measure liquidity?,"Given the key role of liquidity in finance research, identifying high quality proxies based on daily (as opposed to intraday) data would permit liquidity to be studied over relatively long timeframes and across many countries. Using new measures and widely employed measures in the literature, we run horseraces of annual and monthly estimates of each measure against liquidity benchmarks. Our benchmarks are effective spread, realized spread, and price impact based on both Trade and Quote (TAQ) and Rule 605 data. We find that the new effective/realized spread measures win the majority of horseraces, while the Amihud [2002. Illiquidity and stock returns: cross-section and time-series effects. Journal of Financial Markets 5, 31–56] measure does well measuring price impact.","['Ruslan Y. Goyenko', 'Craig W. Holden', 'Charles A. Trzcinka']","['Liquidity', 'Transaction costs', 'Effective spread', 'Price impact', 'Asset pricing']",[],May,https://www.sciencedirect.com//science/article/pii/S0304405X09000099,Journal of Financial Economics,2009,92,2
