title,abstract,authors,keywords,affiliations,month,link,journal_name,year,volume,issue
The valuation of floating-rate instruments,"A framework for valuing floating-rate notes is developed to examine the effects of (1) lags in the coupon formula, (2) special contractual features and (3) default risk. Evidence from a sample of floaters indicates they sold at significant discounts. While lags in the coupon formulas and other contractual features make these notes more variable, they do not account for the magnitude of the discounts. We conclude that the fixed default premium in the coupon formula of a typical note is inadequate to compensate for time-varying default premiums demanded by investors, who treat other corporate short-term paper as close substitutes.","['Krishna Ramaswamy', 'Suresh M. Sundaresan']",[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X86900668,Journal of Financial Economics,1986,17,2
Statistical tests of contingent-claims asset-pricing models,"A new methodology for statistically testing contingent-claims asset-pricing models based on asymptotic statistical theory is proposed. It is introduced in the context of the Black-Scholes option-pricing model, for which some illustrative estimation, inference, and simulation results are also presented. The proposed methodology is then extended to arbitrary contingent claims by first considering the estimation problem for general Itô processes and then deriving the asymptotic distribution of a general contingent claim which depends upon such Itô processes.",['Andrew W. Lo'],[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X86900097,Journal of Financial Economics,1986,17,1
Valuing debt options,"A two-factor model using the instantaneous rate of interest and the return on a consol bond to describe the term structure of interest rates — the Brennan-Schwartz model — is used to derive theoretical prices for American call and put options on US government bonds and treasury bills. These model prices are then compared with market prices. The theoretical model used to value the dept options also provides hedge ratios which may be used to construct zero-investment portfolios which, in theory, are perfectly riskless. Several trading strategies based on these ‘riskless’ portfolios are examined.","['Bruce Dietrich-Campbell', 'Eduardo Schwartz']",[],[],July,https://www.sciencedirect.com//science/article/pii/0304405X86900334,Journal of Financial Economics,1986,16,3
Corporate mergers and security returns,"An examination of rates of return and dollar value returns for various classes of merging firms' securities indicates that acquired companies' common stockholders, convertible and non-convertible preferred stockholders, and convertible bondholders gain in merger, as do acquiring companies' convertible preferred stockholders. Acquired companies' non-convertible bondholders and acquiring companies' convertible and non-convertible bondholders and non-convertible preferred stockholders neither gain nor lose. There is no evidence that acquiring companies' common stockholders lose and there is statistically reliable evidence that they gain. Additionally, the dollar value of both acquired and acquiring firms increase, as does the dollar value of the combined acquired and acquiring companies.","['Debra K. Dennis', 'John J. McConnell']",[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X86900590,Journal of Financial Economics,1986,16,2
Stock return variances,"Asset prices are much more volatile during exchange trading hours than during non-trading hours. This paper considers three explanations for this phenomenon: (1) volatility is caused by public information which is more likely to arrive during normal business hours; (2) volatility is caused by private information which affects prices when informed investors trade; and (3) volatility is caused by pricing errors that occur during trading. Although a significant fraction of the daily variance is caused by mispricing, the behavior of returns around exchange holidays suggests that private information is the principle factor behind high trading-time variances.","['Kenneth R. French', 'Richard Roll']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X86900048,Journal of Financial Economics,1986,17,1
Unanticipated inflation and the value of the firm,"Evidence presented here indicates that the relationship between stock returns and unexpected inflation differs systematically across firms. The differences are shown to be consistent with cross-sectional variation in firms' nominal contracts (monetary claims and depreciation tax shields). The differences are also partially explained by proxies for underlying firm characteristics that could create interaction between unexpected inflation and operating profitability. Finally, much if not most of the differences appear to arise because unexpected inflation is correlated with changes in expected aggregate real activity, the effects of which tend to vary across firms according to their systematic risk.",['Victor L. Bernard'],[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X86900231,Journal of Financial Economics,1986,15,3
Implicit delivery options and optimal delivery strategies for financial futures contracts,"Futures contract specification usually allow the short position some variation as to when, where, how much, and what is to be delivered. In this paper we derive the optimal delivery policy for the Treasury Bond futures contracts, and find that our policy produces profits that are positive and statistically significant. This indicates that future prices are ‘too high’ in that the short position can earn profits by skillfully exercising his delivery options. We find the actual delivery policies of market participants depart substantially from the optimal strategy. The implications of these findings for futures traders and bond dealers are discussed.","['Gerald D. Gay', 'Steven Manaster']",[],[],May,https://www.sciencedirect.com//science/article/pii/0304405X86900425,Journal of Financial Economics,1986,16,1
Predicting returns in the stock and bond markets,"Several predetermined variables that reflect levels of bond and stock prices appear to predict returns on common stocks of firms of various sizes, long-term bonds of various default risks, and default-free bonds of various maturities. The returns on small-firm stocks and low-grade bonds are more highly correlated in January than in the rest of the year with previous levels of asset prices, especially prices of small-firm stocks. Seasonality is found in several conditional risk measures, but such seasonality is unlikely to explain, and in some cases is opposite to, the seasonal found in mean returns.","['Donald B. Keim', 'Robert F. Stambaugh']",[],[],December,https://www.sciencedirect.com//science/article/pii/0304405X8690070X,Journal of Financial Economics,1986,17,2
The effect of the Bankruptcy Reform Act of 1978 on small business loan pricing,"The Bankruptcy Reform Act of 1978 contains several provisions that can affect the cost of producing loans for financial intermediaries. In a competitive lending market the additional monitoring and expected foreclosure costs imposed by the change in the bankruptcy law should be passed on to the borrower. Using survey data from a sample of small business loans from commercial banks, evidence is presented that the enactment of the new law resulted in higher contract rates of interest.","['Jonathan A. Scott', 'Terence C. Smith']",[],[],May,https://www.sciencedirect.com//science/article/pii/0304405X86900450,Journal of Financial Economics,1986,16,1
Unbiased estimation of the Black/Scholes formula,"The Black/Scholes model gives the price of an option as a function of the true variance rate of the underlying stock and other parameters. Because the true variance rate is unobservable, an estimate of the variance rate is used in empirical tests. But, because the Black/Scholes formula is non-linear in the variance, option price estimates using an estimated variance are biased, even if the variance estimate itself is unbiased. This paper develops an unbiased estimator of the Black/Scholes formula from a Taylor series expansion of the formula and the properties of the pdf of the estimated variance.","['J.S. Butler', 'Barry Schachter']",[],[],March,https://www.sciencedirect.com//science/article/pii/0304405X86900255,Journal of Financial Economics,1986,15,3
The effect of bond rating changes on common stock prices,"The evidence in this paper suggests that downgrades by both Moody's and Standard and Poor's are associated with negative abnormal stock returns in the two-day window beginning the day of the press release by the rating agency. Significant negative abnormal performance can still be detected after eliminating observations containing obvious concurrent (potentially contaminating) news releases. There is little evidence of abnormal performance on announcement of an upgrade. Significant abnormal returns are associated with announcements of additions to the Standard and Poor's Credit Watch List, if either a potential downgrade or a potential upgrade is indicated.","['Robert W. Holthausen', 'Richard W. Leftwich']",[],[],September,https://www.sciencedirect.com//science/article/pii/0304405X86900061,Journal of Financial Economics,1986,17,1
A theory of price limits in futures markets,"The existence of price limits in certain futures markets is explained by demonstrating that price limits may act as a partial substitute for margin requirements in ensuring contract performance. Their effectiveness is a decreasing function of the amount of information available to traders about the equilibrium futures price which is unobservable in the event of a limit move, and the theory predicts that no limits will exist in the markets for financial futures. Actual limits are broadly consistent with the theory.",['Michael J. Brennan'],[],[],June,https://www.sciencedirect.com//science/article/pii/0304405X86900619,Journal of Financial Economics,1986,16,2
